R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
-19.85871718,130531.4436,-139.8475386,130506.3704,100.147293,130606.6634,-19.57223828,419.50501,-143.0503727,438.18223,101.1442396,414.92726,-19.84725802,130556.5169,0,0,0,0,-20.5290778,423.89965,35.78121431,12.26837,174.9010965,11.71904,60.007,0,9.585331855,-0.010833357,0,-26.52374361,128949.5078,-146.4779693,128794.9609,93.48541389,129040.3516,152.5534089,424.4728088,28.96820172,442.9950562,-86.86065632,421.7662964,-26.50177089,128928.0625,0,0,0,0,151.5152065,429.5196533,-152.0809921,11.87324524,-17.78961189,11.88468933,60.00699997,0,9.350827224,-3.138323341,0,-26.52221634,128500.5088,-146.4881195,128450.3622,93.51244174,128525.582,152.3609369,422.25166,28.98593486,439.28089,-87.15261022,418.77257,-26.49356845,128500.5088,0,0,0,0,151.3697199,426.6463,-151.6504692,11.35282,-17.17154512,10.80349,60.007,0,9.301948997,-3.132437278,0,-19.82433971,130581.5902,-139.8131612,129954.7584,100.1988592,130631.7367,-19.48629461,417.12458,-143.0503727,434.70314,100.9952705,413.64549,-19.81288056,130381.004,0,0,0,0,-20.55199611,421.51922,36.5375186,11.71904,170.4835919,11.16971,60.007,0,9.601522602,-0.017771101,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-18.82166357,131083.0556,-138.7875667,131057.9823,101.1958058,131133.2021,-18.86750019,420.42056,-141.8758092,436.16802,101.6427129,417.30769,-18.79874526,131083.0556,0,0,0,0,-19.72693689,424.44898,37.27663415,10.25416,173.2166006,9.88794,60.005,0,9.475716603,-0.006814696,0,-25.41961792,129524.6797,-145.3683504,129382.0234,94.58404981,129605.2813,153.218082,424.7531738,30.09430184,441.0095215,-86.36078209,423.0709229,-25.3976452,129503.4219,0,0,0,0,152.2897363,429.4452515,-149.8507714,10.09941101,-18.25653045,10.2596283,60.00500107,0,9.277684748,-3.13021077,0,-25.42213737,129077.194,-145.3765814,129027.0474,94.62397987,129077.194,153.0714045,422.61788,30.10320256,437.26668,-86.46506086,420.42056,-25.39348948,129052.1207,0,0,0,0,152.2119679,426.6463,-152.0515397,9.52172,-18.10546633,9.52172,60.005,0,9.254764281,-3.126348333,0,-18.77009737,131133.2021,-138.7531892,130506.3704,101.2416424,131183.3486,-18.77009737,417.4908,-141.8299726,432.50582,101.6656312,414.56104,-18.75863821,130932.6159,0,0,0,0,-19.66964111,421.33611,36.85264538,10.07105,171.2284371,9.70483,60.005,0,9.529037591,-0.009880695,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-18.54664383,131333.7883,-138.5182766,131308.715,101.4765551,131383.9348,-18.78155652,420.96989,-141.5148458,435.06936,101.8661664,416.94147,-18.51799594,131333.7883,0,0,0,0,-19.49775377,424.26587,34.76707901,9.70483,176.4137051,9.33861,60.003,0,9.441185032,0.000471938,0,-25.11749304,129794.2188,-145.0552409,129642.3516,94.89166787,129877.4688,153.218082,425.7144775,30.39642501,440.0882568,-86.29486394,423.5229492,-25.09002714,129770.9063,0,0,0,0,152.4160811,429.6455383,-151.7788791,9.315490723,-16.76239071,9.366989136,60.00500107,0,9.220932808,-3.122057164,0,-25.11846974,129327.9267,-145.095832,129302.8534,94.92191792,129352.9999,153.1229707,423.16721,30.44124766,436.16802,-86.41922424,420.42056,-25.09555143,129327.9267,0,0,0,0,152.3609369,426.46319,-152.698982,8.97239,-16.27773096,8.60617,60.001,0,9.200395644,-3.119134796,0,-18.48361847,131383.9348,-138.4838991,130732.0298,101.5223917,131434.0813,-18.6325875,418.22324,-141.417443,431.40716,101.7687636,414.92726,-18.47788889,131183.3486,0,0,0,0,-19.44045799,421.33611,36.27395801,9.33861,171.9675526,8.60617,60.003,0,9.462189718,-0.00542979,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-18.25443535,131584.521,-138.2317977,131559.4477,101.7687636,131634.6675,-18.7357199,421.70233,-141.2512852,434.70314,101.8317889,418.22324,-18.23724662,131584.521,0,0,0,0,-19.40608052,424.8152,35.17960862,8.78928,175.8063699,8.42306,60.001,0,9.390834091,0.004584874,0,-24.79889033,130059,-144.7476229,129915.6641,95.20477741,130146.5156,153.2125905,426.1722412,30.62164367,439.5618286,-86.36078209,424.7360229,-24.77691761,130038.5313,0,0,0,0,152.4710095,430.0403442,-151.2130799,8.388519287,-17.64678922,8.686065674,60.00099945,0,9.183768612,-3.116545949,0,-24.7918838,129603.7326,-144.7749757,129553.5861,95.23704471,129603.7326,153.1115116,424.08276,30.56729837,436.16802,-86.55673411,421.88544,-24.77469506,129578.6594,0,0,0,0,152.3552073,427.37874,-151.5645255,8.23995,-18.17995084,7.87373,60.001,0,9.153812511,-3.114379695,0,-18.19713957,131634.6675,-138.1916906,131007.8358,101.8146002,131684.814,-18.57529172,418.40635,-141.1882599,430.85783,101.8146002,416.02592,-18.19141,131434.0813,0,0,0,0,-19.33159601,421.70233,36.21093265,8.42306,171.0221723,8.23995,60,0,9.447748987,-0.002273904,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-18.12838464,131634.6675,-138.0942878,131584.521,101.8833551,131684.814,-19.03365795,423.89965,-141.1195049,434.33692,101.5395805,420.60367,-18.1111959,131634.6675,0,0,0,0,-19.54931997,426.09697,32.33200838,7.50751,176.6772657,7.14129,60,0,9.259683445,0.01355948,0,-24.65606766,130105.5703,-144.621278,129950.9688,95.33661372,130179.4688,153.0423002,428.1692505,30.68207036,439.4187927,-86.65741038,426.9619141,-24.6450813,130078.3438,0,0,0,0,152.3446647,431.4251099,-151.9216984,7.467269897,-20.47576991,7.54737854,60,0,9.067368466,-3.112000399,0,-24.67156266,129628.8059,-144.6431954,129603.7326,95.38028416,129653.8792,152.9740017,425.91386,30.76210402,435.98491,-86.72289187,423.71654,-24.63718519,129628.8059,0,0,0,0,152.3208298,428.4774,-153.0198383,7.3244,-18.52372552,6.77507,60,0,9.04573844,-3.108438498,0,-18.07681844,131659.7408,-138.0599103,131032.909,101.9521101,131734.9606,-18.91333682,421.153,-141.0793979,430.67472,101.4650959,417.85702,-18.06535928,131484.2279,0,0,0,0,-19.52067208,423.16721,33.15133803,7.3244,172.8613668,6.59196,60,0,9.286132895,0.009424829,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-18.13411422,131559.4477,-138.1114765,131534.3744,101.8948143,131609.5942,-19.39462137,425.73075,-141.2054486,434.52003,101.2817494,421.88544,-18.1111959,131559.4477,0,0,0,0,-19.78996224,427.37874,28.44162495,6.77507,-179.9660435,6.59196,60,0,9.17261266,0.022519447,0,-24.66705402,130036.5234,-144.6267695,129883.9766,95.33111542,130119.3828,152.7676446,429.977417,30.66558911,439.6934509,-86.78375522,427.8831482,-24.65606766,130013.4141,0,0,0,0,152.2073369,432.4321899,-156.244812,7.009506226,-17.28973425,6.952285767,59.99900055,0,8.99263284,-3.103706359,0,-24.67729224,129578.6594,-144.6546545,129528.5128,95.368825,129603.7326,152.630227,427.01252,30.70480824,436.16802,-86.92915668,424.8152,-24.64864435,129578.6594,0,0,0,0,152.1202946,429.20984,-155.9763006,6.59196,-15.60164076,6.40885,60,0,8.996362277,-3.099603167,0,-18.08254801,131609.5942,-138.0656399,130982.7625,101.9406509,131659.7408,-19.18262698,422.43477,-141.1481528,431.40716,101.2932086,419.50501,-18.07108886,131409.0081,0,0,0,0,-19.69255942,424.44898,31.11733785,6.77507,174.1677106,6.40885,60,0,9.241108405,0.01535213,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-18.28308324,131383.9348,-138.2661751,131333.7883,101.7229269,131459.1546,-20.12800734,428.66051,-141.5950599,436.16802,100.1759409,426.82941,-18.26589451,131383.9348,0,0,0,0,-20.51761864,430.49161,34.04515219,5.12708,173.9327979,4.94397,60,0,8.996537043,0.029525583,0,-24.85382213,129852.2422,-144.8025512,129698.0859,95.16632344,129929.3281,151.811828,433.9370728,30.40191649,440.8493042,-87.96478372,433.7368164,-24.82635623,129826.1953,0,0,0,0,151.416319,436.1400757,-153.6300653,4.331588745,-22.16766411,4.726409912,60,0,8.762830988,-3.090131179,0,-24.84345,129378.0732,-144.8265419,129352.9999,95.19120808,129403.1465,151.8223566,430.67472,30.41832934,437.26668,-88.00058775,429.94228,-24.82053169,129378.0732,0,0,0,0,151.4098269,432.50582,-153.1516186,4.39464,-21.34840745,4.39464,60.001,0,8.783714921,-3.089433953,0,-18.23151704,131434.0813,-138.2088793,130807.2496,101.7802227,131484.2279,-20.11081861,426.46319,-141.5091162,432.50582,100.1874001,424.08276,-18.22005789,131233.4952,0,0,0,0,-20.4775116,427.74496,30.71053782,4.76086,173.1191978,4.39464,59.999,0,9.014392181,0.030167374,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-18.3976748,131358.8615,-138.3807667,131308.715,101.6312537,131409.0081,-20.73534261,431.59027,-141.8013247,436.16802,99.58006479,428.84362,-18.38048607,131358.8615,0,0,0,0,-20.98744404,432.1396,27.81137138,4.02842,178.4935419,3.47909,59.999,0,8.84842172,0.041013352,0,-24.96917719,129804.1563,-144.9124217,129663.3125,95.03448713,129886.7188,151.3723736,435.6136475,30.19867055,441.2441406,-88.49762043,435.3675842,-24.94720447,129783.2969,0,0,0,0,151.0263152,437.3931885,-152.3996067,3.610610962,-23.66180556,3.787994385,60,0,8.671273523,-3.083473816,0,-24.96950071,129327.9267,-144.9411334,129302.8534,95.07088695,129352.9999,151.2837762,433.05515,30.21779412,437.6329,-88.55062724,431.95649,-24.94085282,129327.9267,0,0,0,0,150.9858382,434.15381,-155.7757653,3.47909,-19.94466085,3.29598,60,0,8.667419617,-3.08005286,0,-18.33464944,131383.9348,-138.3349301,130757.1031,101.6656312,131459.1546,-20.4775116,427.56185,-141.7268402,432.68893,99.64881973,426.46319,-18.33464944,131208.4219,0,0,0,0,-20.85566374,428.84362,32.88777744,4.02842,165.3384309,3.6622,60,0,8.939432197,0.031977898,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-18.44351143,131333.7883,-138.4266033,131283.6417,101.5739579,131383.9348,-20.93587783,432.32271,-141.8586205,436.53424,99.45974366,429.02673,-18.42632269,131333.7883,0,0,0,0,-21.11349475,432.68893,24.13871191,3.84531,-174.7979641,3.29598,60,0,8.821667583,0.046430025,0,-25.01861581,129799.0156,-144.9618586,129647.8438,94.98505022,129881.2344,151.097718,436.6035461,30.12176603,441.6503906,-88.56353859,436.1629639,-24.99114991,129773.7969,0,0,0,0,150.8834823,438.1256104,-161.1337384,3.210067749,-17.33367969,3.742218018,60,0,8.652703657,-3.076749768,0,-25.02106691,129327.9267,-144.9869701,129302.8534,95.02505032,129352.9999,151.083241,433.9707,30.17195749,437.6329,-88.68813711,432.50582,-24.99241902,129327.9267,0,0,0,0,150.8540579,434.70314,-161.6543123,3.11287,0,0,60,0,8.628868273,-3.075817655,0,-18.38048607,131383.9348,-138.3864963,130757.1031,101.6197945,131434.0813,-20.7639905,428.4774,-141.8528909,433.42137,99.4482845,427.37874,-18.38048607,131183.3486,0,0,0,0,-21.05046939,429.75917,30.73345613,3.6622,169.2288144,3.47909,59.999,0,8.914357416,0.038227601,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-18.52945509,131333.7883,-138.5068174,131308.715,101.4994734,131383.9348,-21.25100462,433.05515,-142.0133191,436.53424,99.05294362,430.49161,-18.50653678,131333.7883,0,0,0,0,-21.39997365,433.42137,25.88050361,3.11287,0,0,60,0,8.770792059,0.049501778,0,-25.10650668,129793.0859,-145.0497494,129640.3984,94.90814229,129867.3281,150.7571511,437.7880249,30.01739733,441.1640015,-88.91510209,437.2272339,-25.07904078,129766.7891,0,0,0,0,150.6253148,438.709259,0,0,0,0,60,0,8.581147045,-3.07150759,0,-25.08982185,129327.9267,-145.0729137,129302.8534,94.93337708,129352.9999,150.7222776,434.88625,30.01152931,437.81601,-88.99180474,433.05515,-25.07263311,129327.9267,0,0,0,0,150.5790381,435.25247,0,0,0,0,60,0,8.588139006,-3.068287631,0,-18.47788889,131383.9348,-138.4609808,130732.0298,101.5395805,131434.0813,-20.98744404,429.39295,-141.9445642,433.23826,99.1102394,428.11118,-18.46642974,131183.3486,0,0,0,0,-21.27392293,430.3085,32.51535487,3.11287,0,0,60,0,8.849195818,0.040527937,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
