R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
-102.8344651,129653.8792,137.194744,129628.8059,17.18300428,129729.099,-106.9024654,624.22199,129.2077124,654.80136,13.73952793,620.92601,-102.8172763,129678.9524,0,0,0,0,-108.0311923,632.82816,-50.9588663,18.86033,82.48873376,19.40966,59.971,0.08,6.450161236,0.056058437,0,-112.8268431,126480.5313,127.224431,126341.9375,7.182311889,126570.4922,67.74444581,632.1831055,-55.91217102,660.1409912,-171.614691,627.2735596,-112.8048703,126463.1406,0,0,0,0,66.70074509,639.5073242,122.4508665,18.31054688,-101.8734736,18.09883118,59.9659996,0.109999999,6.170119011,3.119660398,0,-112.826849,126018.255,127.2023601,126018.255,7.219268219,126043.3283,67.69496349,629.53218,-56.00662447,656.44935,-171.7899357,624.03888,-112.7982011,126043.3283,0,0,0,0,66.59488453,636.30725,122.7619372,18.311,-102.9547862,17.39545,59.966,0.1,6.154937891,3.119489086,0,-102.794358,129729.099,137.2463102,129077.194,17.21738174,129754.1723,-106.908195,623.12333,129.2707377,650.0405,13.44158987,618.72869,-102.7771693,129528.5128,0,0,0,0,-108.1056768,630.26462,-50.47185217,18.311,79.94480115,17.21234,59.973,0.06,6.396085662,0.055132407,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-105.7336315,126920.8927,134.2955776,126895.8195,14.29529699,126996.1126,-111.0277615,644.91342,125.9991487,669.45016,9.61996138,641.43433,-105.7107132,126920.8927,0,0,0,0,-111.8299025,651.68849,-56.40196535,15.19813,81.0506097,15.74746,59.993,0.04,5.997794506,0.084175455,0,-116.2161332,123497.2031,123.8461375,123362.4297,3.798523049,123569.4375,63.92120644,653.2802734,-58.89495902,675.567627,-175.4544048,648.5824585,-116.1886622,123477.125,0,0,0,0,63.16315107,658.9107666,117.2927896,14.84870911,-103.5434002,14.79721069,59.99100113,0,5.729387574,3.132421562,0,-116.2130296,123059.6092,123.8161795,123034.5359,3.838817227,123084.6824,63.7702026,650.58983,-58.9115205,670.73193,-175.6459417,644.91342,-116.1843817,123059.6092,0,0,0,0,63.04827578,655.16758,116.2817845,14.28258,-103.0579186,13.55014,59.99,0,5.704664457,3.136377072,0,-105.6935245,126971.0393,134.3127663,126369.2808,14.33540403,127046.2591,-111.0163024,642.7161,126.0736332,664.13997,9.402237418,638.32146,-105.6820653,126795.5264,0,0,0,0,-111.8700095,648.2094,-55.94932869,14.6488,78.70148274,13.91636,59.993,0.01,5.969780365,0.08328607,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-106.3409668,127322.0651,133.665324,127296.9918,13.67650257,127397.2849,-112.2252433,649.12495,125.3631656,667.98528,8.290699296,647.11074,-106.3295076,127322.0651,0,0,0,0,-112.8726856,654.61825,-58.72244442,11.90215,77.81339816,12.63459,60,0.01,5.889397391,0.094112946,0,-116.7764273,123928.1016,123.2803383,123792.3984,3.23822022,124009.7344,62.7236967,657.583252,-59.54864911,674.7265015,-176.8112219,653.8467407,-116.7544614,123910.0781,0,0,0,0,62.10846058,661.9091187,115.7052624,11.80458069,-105.7516482,11.62147522,60,0.01,5.629625105,-3.139097487,0,-116.7687986,123485.8548,123.26614,123460.7815,3.27158901,123510.928,62.6529349,653.51959,-59.54177407,669.63327,-176.9637446,650.0405,-116.7458803,123485.8548,0,0,0,0,62.03414048,657.54801,116.4078352,11.16971,-106.8279809,10.80349,60.001,0.01,5.626417308,-3.138165035,0,-106.3008597,127372.2116,133.6939719,126770.4531,13.70515046,127422.3581,-112.202325,646.3783,125.5121346,662.30887,8.072975333,643.44854,-106.3008597,127196.6987,0,0,0,0,-112.8898744,650.58983,-57.34161614,11.16971,75.5158374,10.62038,60,0.01,5.863812676,0.093990457,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-106.3295076,127447.4314,133.6595944,127372.2116,13.69942088,127472.5047,-112.2309729,647.66007,125.4892163,667.43595,8.262051406,646.56141,-106.323778,127422.3581,0,0,0,0,-112.8440378,653.7027,-56.05819068,11.35282,78.81034472,12.45148,60.001,0.02,5.905998775,0.095697367,0,-116.7379733,124147.4922,123.2858298,123947.4922,3.282165657,124144.0156,62.70172398,655.786499,-59.46075823,673.5019531,-176.8276963,653.4233398,-116.7214989,124080.0547,0,0,0,0,62.12494182,660.7647095,117.2598271,11.05499268,-105.8615118,11.59858704,60.00999832,0.029999999,5.655094022,-3.137938244,0,-116.7344212,123711.5142,123.2718696,123636.2944,3.317425634,123636.2944,62.63574616,651.8716,-59.4558304,668.53461,-176.9809333,649.30806,-116.7172324,123661.3676,0,0,0,0,62.05132921,656.44935,118.040765,10.62038,-106.3524259,10.80349,60.009,0.03,5.649956724,-3.13664459,0,-106.2951302,127497.578,133.6939719,126845.6729,13.71660962,127522.6512,-112.1794067,644.91342,125.6324557,661.75954,8.067245755,643.08232,-106.2894006,127296.9918,0,0,0,0,-112.8383082,649.85739,-54.66017366,10.62038,75.9570149,10.62038,60.003,0.01,5.882347825,0.094198886,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-102.7427918,130782.1763,137.2749581,130757.1031,17.29186626,130857.3961,-104.3585328,483.59351,132.1813633,504.28494,16.36367463,481.21308,-102.7256031,130807.2496,0,0,0,0,-105.3039132,489.45303,-50.52914795,13.00081,85.42800725,13.55014,60.007,-0.78,8.32890739,0.015707327,0,-110.3604139,128794.2734,129.6963585,128648.6797,9.648742717,128871.3047,68.76617381,490.1618958,-54.62127892,509.4680786,-170.7083113,487.3867188,-110.3329497,128771.0625,0,0,0,0,67.78289978,495.4433594,123.3792121,12.73727417,-102.8347817,12.72583008,60.00699997,-0.579999983,8.036040663,-3.139816464,0,-110.3631305,128324.9959,129.660349,128299.9226,9.700175472,128350.0691,68.69191006,486.88949,-54.58568914,504.65116,-170.9075807,483.4104,-110.3344826,128324.9959,0,0,0,0,67.70642265,491.46724,123.9021232,12.26837,-103.1094848,11.71904,60.005,-0.58,8.013227858,-3.137739188,0,-102.6912256,130832.3229,137.3093356,130180.4178,17.30905499,130882.4694,-104.1694567,480.48064,132.3990873,499.15786,16.29491969,477.18466,-102.6912256,130631.7367,0,0,0,0,-105.1893216,485.42461,-49.53793097,12.8177,84.15604095,12.26837,60.007,-0.75,8.317753343,0.012351127,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-101.4479072,130857.3961,138.5813019,130832.3229,18.56956214,130932.6159,-103.5334736,486.52327,133.9403438,501.90451,17.04549441,485.42461,-101.436448,130882.4694,0,0,0,0,-104.1981046,491.10102,-50.1280775,9.33861,86.40203551,10.25416,60.001,0,8.111809172,0.027209061,0,-109.0640304,128866.8984,130.9872505,128733.3047,10.95062288,128960.5313,69.39789118,493.7782288,-52.89642393,507.1392212,-170.0546349,491.191864,-109.0365662,128851.9141,0,0,0,0,68.7991363,497.2515259,121.5170293,8.943557739,-98.51715278,9.143829346,60.00299835,0,7.815013617,-3.120808953,0,-109.0510571,128400.2157,130.9609632,128375.1424,10.98360093,128425.2889,69.37372983,490.55169,-52.95275943,503.18628,-170.1111694,487.43882,-109.0338684,128400.2157,0,0,0,0,68.75493542,493.66456,120.9914976,9.1555,-98.84667882,8.78928,60.003,0,7.827040725,-3.12045098,0,-101.4078002,130907.5427,138.6099498,130280.7109,18.60393961,130957.6892,-103.4475299,484.50906,134.1580677,497.14365,16.93090285,481.39619,-101.396341,130706.9565,0,0,0,0,-104.1293497,487.62193,-49.77284366,9.1555,86.86613132,8.60617,60.003,0,8.069007339,0.028132967,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-101.3447748,130957.6892,138.6672456,130932.6159,18.66696497,131007.8358,-103.527744,486.88949,134.0492057,502.27073,17.06841272,485.05839,-101.3333156,130957.6892,0,0,0,0,-104.152268,491.28413,-49.320207,9.33861,89.10066672,10.07105,60.001,0,8.102427754,0.031819312,0,-108.9486753,128958.8672,131.0971073,128820.2734,11.07147283,129040.7422,69.41986389,494.0299988,-52.83600066,506.9732666,-170.0820922,491.7697754,-108.9212043,128938.8359,0,0,0,0,68.82110902,497.4804077,121.8960639,8.680343628,-99.69818128,8.874893188,60.00299835,0,7.802865593,-3.119986518,0,-108.9364656,128500.5088,131.0812844,128475.4355,11.09246291,128525.582,69.43675519,490.91791,-52.82097913,503.18628,-170.2601384,488.35437,-108.9135473,128500.5088,0,0,0,0,68.77212415,494.03078,124.2287091,8.60617,-101.3103973,8.05684,60.003,0,7.791326238,-3.120877498,0,-101.3103973,131007.8358,138.7130822,130381.004,18.70707201,131057.9823,-103.4418003,484.50906,134.2841184,496.96054,16.942362,482.12863,-101.2989382,130807.2496,0,0,0,0,-104.0892426,487.80504,-49.53220139,8.42306,86.3504693,8.42306,60.001,0,8.065426111,0.029712945,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-101.1556987,130957.6892,138.8505921,130932.6159,18.85031146,131032.909,-104.3413441,492.38279,134.0377466,502.27073,15.97979291,492.74901,-101.1499692,130982.7625,0,0,0,0,-104.776792,495.67877,-49.41760983,5.67641,82.32830558,6.59196,60,0,7.84452261,0.04783875,0,-108.7509208,128988.6875,131.2893771,128830.4141,11.24176054,129063.8125,68.68378124,499.4945679,-52.75360126,507.3108521,-171.0324174,498.4302368,-108.7399311,128958.7656,0,0,0,0,68.29376378,501.6918335,120.72052,5.344390869,-102.851263,5.53894043,60,0,7.567836211,-3.102321383,0,-108.7645782,128525.582,131.2703604,128500.5088,11.28153899,128550.6553,68.60596639,496.2281,-52.79233124,503.36939,-171.0851976,494.397,-108.7359304,128525.582,0,0,0,0,68.2392734,497.87609,118.9288495,5.31019,-100.7259804,5.31019,59.999,0,7.580927236,-3.099925018,0,-101.1213213,131032.909,138.8849695,130406.0773,18.90187766,131083.0556,-104.3126962,490.7348,134.2612001,497.69298,15.89957881,488.72059,-101.1098621,130832.3229,0,0,0,0,-104.7194962,492.38279,-51.85841004,5.4933,84.82640157,4.94397,59.999,0,7.803631461,0.051050387,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-101.3505044,130832.3229,138.661516,130807.2496,18.67269454,130907.5427,-105.2236991,496.41121,133.6309466,503.5525,15.12035621,497.14365,-101.3333156,130832.3229,0,0,0,0,-105.4929892,498.97475,-55.26177934,3.84531,82.17933656,5.12708,60,0,7.705032545,0.061936254,0,-108.9596582,128844.5625,131.0861244,128703.8672,11.04400693,128937.3203,67.97516277,502.630249,-53.0392466,508.2607422,-171.9552716,502.6817322,-108.9376855,128827.0859,0,0,0,0,67.66205324,504.4956055,125.9555048,3.490447998,-108.7619038,3.719329834,60,0,7.431161558,-3.093664004,0,-108.9593839,128375.1424,131.0640956,128350.0691,11.08100376,128400.2157,67.94706492,499.15786,-53.02724394,504.65116,-171.9560935,498.97475,-108.930736,128375.1424,0,0,0,0,67.65485645,500.80585,124.4063261,3.47909,-106.6102569,3.6622,60,0,7.453945007,-3.09225725,0,-101.3103973,130882.4694,138.7073526,130255.6377,18.71853117,130932.6159,-105.0976484,494.03078,133.9288846,498.79164,15.14327453,492.5659,-101.2932086,130706.9565,0,0,0,0,-105.3382906,495.12944,-56.55093438,3.84531,86.88904963,3.6622,60,0,7.684825461,0.063493849,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-100.3707466,131459.1546,139.6470034,131434.0813,19.65818195,131534.3744,-103.6308764,448.25328,135.5732735,452.46481,16.63869437,449.16883,-100.3535578,131484.2279,0,0,0,0,-103.8084933,450.08438,0,0,80.60370262,3.29598,60.003,-0.25,8.501209399,0.051857554,0,-107.1633936,129818.9922,132.8823822,129666.3516,12.84576473,129908.2188,68.54095515,454.4563293,-51.98455953,457.2772827,-171.241148,454.1702271,-107.1414209,129795.5391,0,0,0,0,68.44208133,455.280304,0,0,0,0,60.00299835,-0.330000013,8.226645365,-3.067944999,0,-107.166026,129352.9999,132.8631831,129327.9267,12.86863208,129378.0732,68.4741861,451.18304,-51.99019033,453.19725,-171.2914624,449.71816,-107.1431077,129352.9999,0,0,0,0,68.40543116,451.36615,0,0,0,0,60.003,-0.57,8.239014829,-3.064688301,0,-100.3249099,131509.3012,139.69284,130882.4694,19.69255942,131559.4477,-103.6480651,446.05596,135.905589,448.43639,16.56420986,445.32352,-100.3077212,131308.715,0,0,0,0,-103.7282792,446.60529,0,0,0,0,60.005,-0.29,8.475826665,0.058028612,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
