R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
-5.781144153,132462.0854,-125.7527769,132411.9389,114.2363252,132537.3052,0.784952179,264.04462,-124.2516275,279.60897,121.0889004,260.56553,-5.763955419,132462.0854,0,0,0,0,-0.865166271,267.88993,58.80265851,10.62038,-170.8273666,9.33861,60.01,-0.01,15.7901442,-0.134150956,0,-10.00579854,131780.3438,-129.943543,131632.9375,110.0143487,131858.75,168.0880731,267.539978,43.31634596,285.1925049,-71.2435927,265.0108337,-9.978332641,131754.7813,0,0,0,0,166.6433788,272.3350525,-132.8659077,10.47134399,-0.079650878,10.30540466,60.01200104,-0.01,15.6597032,-3.122046238,0,-9.998113525,131308.715,-129.9697462,131283.6417,110.0365446,131308.715,167.916741,266.24194,43.23539522,281.9894,-71.49940325,262.76285,-9.980924791,131308.715,0,0,0,0,166.4843465,270.08725,-134.8341579,10.25416,-0.658901464,9.52172,60.01,-0.01,15.54052763,-3.118328129,0,-5.718118795,132512.232,-125.7069403,131860.3269,114.3108097,132587.4518,0.710467666,261.11486,-124.0797401,277.59476,121.2722469,258.91754,-5.70665964,132311.6458,0,0,0,0,-0.779222601,265.69261,59.53604449,10.07105,-169.5152933,9.88794,60.01,-0.01,16.07223979,-0.129373984,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-3.833087649,132863.2577,-123.8047204,132838.1845,116.1786521,132938.4775,1.329262085,268.25615,-122.4754583,279.42586,121.6618582,265.32639,-3.815898916,132888.331,0,0,0,0,0.126050715,270.81969,57.31296825,8.05684,-170.4434849,7.14129,60.001,0,15.17883777,-0.103731197,0,-8.017273486,132212.2656,-127.9715035,132064.2813,111.9754053,132289.1094,168.5275275,272.4266052,44.82696524,284.7061157,-71.00738427,271.0647583,-8.000793948,132187.3906,0,0,0,0,167.4124172,275.9170532,-134.6566877,7.707595825,-3.414001541,7.724761963,60.00099945,0,14.9477999,-3.096700135,0,-8.02713871,131734.9606,-127.9987714,131709.8873,112.0189785,131760.0339,168.4438622,270.27036,44.87405451,282.17251,-71.0983328,268.80548,-7.99849082,131734.9606,0,0,0,0,167.3667015,273.56634,-134.7711326,7.50751,-2.79603404,7.3244,60.001,0,14.97554487,-3.09374769,0,-3.770062292,132913.4043,-123.7531542,132286.5725,116.2416775,132963.5508,1.432394488,265.14328,-122.3150301,277.59476,121.7535315,264.41084,-3.758603136,132737.8914,0,0,0,0,0.25210143,268.80548,60.51007274,7.50751,-172.1222512,7.50751,60.001,0,15.43978366,-0.108442674,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-3.729955246,132687.7448,-123.6958584,132637.5983,116.2817845,132737.8914,0.899543738,270.27036,-122.5041062,280.52452,121.2550582,267.52371,-3.712766512,132687.7448,0,0,0,0,-0.148969027,272.65079,57.03221893,7.3244,-169.5382116,6.59196,60.001,0,14.94418666,-0.091568539,0,-7.934875792,132008.8906,-127.8836126,131862.7656,112.0797774,132102.6719,168.2968174,273.8113403,44.85992432,285.2210999,-71.35894777,272.741333,-7.907409894,131989.7969,0,0,0,0,167.2366354,277.130127,-133.7722875,7.10105896,-4.534606986,7.095336914,60.00099945,0,14.73904417,-3.090944346,0,-7.941195041,131559.4477,-127.895639,131534.3744,112.0991926,131559.4477,168.1401946,272.28457,44.86832494,282.53873,-71.49940325,270.08725,-7.906817573,131534.3744,0,0,0,0,167.143248,274.84811,-135.0919889,6.95818,-2.303290336,6.59196,60,0,14.69024412,-3.084282367,0,-3.655470733,132737.8914,-123.6557513,132111.0596,116.3448099,132813.1112,0.813600069,267.70682,-122.5098358,278.87653,121.4269455,265.69261,-3.655470733,132562.3785,0,0,0,0,-0.126050715,270.63658,56.30456253,7.14129,-167.25211,7.14129,60,0,15.19842915,-0.087006328,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-3.787251026,132361.7923,-123.7588837,132311.6458,116.2302183,132411.9389,-0.383881723,274.84811,-122.9853907,281.9894,119.8971482,272.46768,-3.770062292,132361.7923,0,0,0,0,-1.17456348,276.31299,53.4798806,5.67641,-170.8101779,4.94397,60,0,14.38428463,-0.067936175,0,-8.011780307,131668.9375,-127.9605205,131526.7656,111.997378,131752.625,167.0718366,278.4461975,44.57977386,286.6172791,-72.5399831,278.0170288,-7.989807588,131647.1406,0,0,0,0,166.3577267,280.9524536,-137.7438376,5.069732666,-6.078186196,5.418777466,59.99900055,0,14.18807779,-3.067227991,0,-8.004220398,131208.4219,-127.9758531,131158.2754,112.0247081,131208.4219,166.9312536,277.04543,44.50736153,284.18672,-72.69115547,275.21433,-7.987031664,131183.3486,0,0,0,0,166.2379747,278.69342,-140.0881809,5.31019,-3.414828459,4.94397,60,0,14.14448423,-3.061077206,0,-3.707036934,132411.9389,-123.701588,131760.0339,116.2932437,132462.0854,-0.257831008,271.55213,-122.85934,279.79208,120.1893567,270.63658,-3.707036934,132211.3527,0,0,0,0,-0.991216986,273.93256,54.13878206,5.31019,-171.7211808,5.4933,60,0,14.66834002,-0.070588397,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-3.878924273,132286.5725,-123.850557,132236.426,116.1328155,132336.7191,-0.97975783,276.67921,-123.1286302,282.35562,119.0147932,275.03122,-3.861735539,132286.5725,0,0,0,0,-1.707414229,277.96098,56.06964983,4.57775,-176.591322,3.6622,60,0,14.09375231,-0.05984768,0,-8.110656687,131585.4375,-128.0593943,131445.1875,111.9094872,131678.3906,166.4675971,280.5404663,44.26666433,287.4755859,-73.2101476,279.7737122,-8.083190788,131570.0156,0,0,0,0,165.8303814,282.5374756,-139.0072723,4.577636719,-6.297912955,4.674911499,60,0,13.96098084,-3.05634051,0,-8.118811957,131108.1288,-128.0904447,131108.1288,111.9330349,131158.2754,166.3468367,278.3272,44.27244883,284.55294,-73.35005693,277.22854,-8.090164067,131133.2021,0,0,0,0,165.745231,279.97519,-139.8819161,4.39464,-5.242563825,4.21153,60,0,13.96928265,-3.053020008,0,-3.80443976,132336.7191,-123.8104499,131684.814,116.2015704,132386.8656,-0.842247959,273.74945,-123.0598752,279.79208,119.1924101,273.01701,-3.80443976,132136.1329,0,0,0,0,-1.581363515,275.39744,56.98065273,4.39464,-179.0836884,4.02842,60,0,14.29515775,-0.063893454,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-3.919031319,132261.4993,-123.890664,132211.3527,116.0927084,132336.7191,-1.117267701,276.86232,-123.1744668,282.35562,118.8944721,275.39744,-3.901842585,132261.4993,0,0,0,0,-1.804817055,278.14409,56.4936386,4.21153,-176.9350967,3.6622,60,0,14.06649833,-0.057909458,0,-8.143615764,131581.1719,-128.0923432,131415.9531,111.8545588,131651.5469,166.4126687,280.5290222,44.22821037,287.4183655,-73.41888501,280.380249,-8.121643046,131549.7813,0,0,0,0,165.7315076,282.7205811,-135.9146173,4.314422607,-9.797058567,4.49180603,60,0,13.92723754,-3.058430404,0,-8.153189425,131108.1288,-128.1248221,131083.0556,111.904387,131133.2021,166.3296479,279.05964,44.19223474,284.91916,-73.65372456,277.77787,-8.118811957,131108.1288,0,0,0,0,165.6134507,280.52452,-136.0373693,4.39464,-9.958006479,3.84531,60,0,13.86080793,-3.055318436,0,-3.856005961,132311.6458,-123.8333683,131684.814,116.167193,132361.7923,-1.100078967,274.29878,-123.0713344,280.52452,119.1694918,273.38323,-3.838817227,132111.0596,0,0,0,0,-1.673036762,275.94677,54.45963843,4.21153,-172.1222512,4.02842,60,0,14.28582736,-0.055231512,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-4.068000345,132236.426,-124.0453626,132211.3527,115.949469,132286.5725,-1.93086777,278.69342,-123.4093795,282.90495,118.0522241,277.22854,-4.050811612,132236.426,0,0,0,0,-2.435070629,279.60897,57.91457393,3.29598,0,0,60,0,13.83006149,-0.041736667,0,-8.302917974,131531.6094,-128.246159,131391.4531,111.7172242,131622.75,165.4733265,282.9036865,43.96454116,287.8990173,-74.18793016,282.4115601,-8.275452076,131512.7656,0,0,0,0,165.0833227,284.3742371,-141.7593468,3.18145752,-4.919128707,3.438949585,60,0,13.66913342,-3.038350984,0,-8.307888029,131083.0556,-128.262332,131057.9823,111.7382292,131083.0556,165.4702112,280.89074,43.93440373,285.10227,-74.28397814,279.60897,-8.273510562,131083.0556,0,0,0,0,165.0347633,281.80629,-143.2509079,3.29598,-5.133701844,2.92976,59.999,0,13.66922806,-3.03803311,0,-3.993515832,132286.5725,-123.9937964,131659.7408,116.0124944,132361.7923,-1.787628321,275.94677,-123.3635429,280.52452,118.2584889,275.39744,-3.993515832,132085.9864,0,0,0,0,-2.303290336,277.41165,56.86606117,3.11287,0,0,60,0,14.02564004,-0.04614057,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-4.079459501,132236.426,-124.0568218,132186.2794,115.9380098,132286.5725,-2.005352283,279.24275,-123.443757,282.90495,117.9376325,277.59476,-4.062270767,132236.426,0,0,0,0,-2.509555143,279.97519,56.63687805,3.11287,0,0,59.999,0,13.76632883,-0.040864453,0,-8.313904333,131541.1094,-128.2626334,131399.5469,111.7007498,131634.6094,165.4403776,283.2584229,43.97552752,287.4584351,-74.24285854,282.3944092,-8.291931615,131522.5,0,0,0,0,165.0558516,284.3399048,-144.7091689,3.135681152,-5.852966685,3.129959106,59.99900055,0,13.60986773,-3.037974891,0,-8.319347185,131083.0556,-128.2795208,131032.909,111.7153109,131108.1288,165.2811352,281.07385,43.91148542,285.28538,-74.38711054,280.1583,-8.290699296,131057.9823,0,0,0,0,164.9373605,282.17251,0,0,-3.884653851,3.11287,60,0,13.65812144,-3.033718272,0,-3.99924541,132286.5725,-124.0109852,131634.6675,116.0010352,132336.7191,-1.867842412,276.12988,-123.3979203,280.70763,118.1496269,276.12988,-3.99924541,132085.9864,0,0,0,0,-2.37777485,277.59476,0,0,0,0,60,0,14.00792311,-0.04620211,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-4.205510216,132236.426,-124.1771429,132186.2794,115.8176887,132286.5725,-2.486636831,280.1583,-123.5812668,282.90495,117.5537508,278.3272,-4.182591904,132236.426,0,0,0,0,-2.841870664,280.52452,0,0,0,0,60,0,13.65781786,-0.031400893,0,-8.429260252,131535.875,-128.3834868,131383.1406,111.5689135,131608.8906,165.0393772,284.2769775,43.73931909,287.9962769,-74.92401282,283.8421021,-8.412780713,131509.0938,0,0,0,0,164.6218887,285.358429,0,0,0,0,60,0,13.46183548,-3.034263478,0,-8.433938744,131057.9823,-128.4170306,131032.909,111.6121785,131108.1288,164.9545492,282.17251,43.80262344,285.28538,-74.93715003,280.70763,-8.405290855,131057.9823,0,0,0,0,164.605045,282.72184,0,0,0,0,60,0,13.4777464,-3.028595265,0,-4.131025703,132286.5725,-124.1313063,131659.7408,115.8807141,132336.7191,-2.303290336,276.67921,-123.5583485,280.70763,117.7313677,276.86232,-4.125296125,132085.9864,0,0,0,0,-2.715819949,278.14409,0,0,0,0,59.999,0,13.92383133,-0.039130743,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-2.538203032,132411.9389,-122.5041062,132386.8656,117.4792663,132462.0854,-0.67036062,255.62156,-121.1290075,257.08644,119.5075369,253.79046,-2.521014299,132411.9389,0,0,0,0,-0.767763445,255.43845,0,0,0,0,60,0,14.8737487,-0.027544118,0,-6.358337504,131853.2031,-126.3015768,131705.3125,113.6508234,131929.6094,165.5777054,259.0084229,44.90936464,261.1255493,-74.20441141,259.0026855,-6.330871606,131825.9844,0,0,0,0,165.429381,259.7064819,0,0,0,0,60,0,14.70551454,-3.003305845,0,-6.365561104,131383.9348,-126.3371938,131358.8615,113.6748266,131409.0081,165.5160479,257.45266,44.95999818,258.73443,-74.25533025,255.98778,-6.336913214,131383.9348,0,0,0,0,165.4071859,257.45266,0,0,0,0,60.001,0,14.67705815,-2.997685584,0,-2.457988941,132462.0854,-122.4639991,131835.2537,117.5480212,132512.232,-0.401070457,252.32558,-121.1003596,254.33979,119.5648327,252.6918,-2.457988941,132286.5725,0,0,0,0,-0.641712731,253.24113,0,0,0,0,60,0,15.11058073,-0.041039097,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
