R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
129.0472842,133139.0637,9.069921897,133113.9904,-110.9074404,133214.2835,129.5228392,477.18466,4.262805996,509.59513,-109.6469333,470.95892,129.0702025,133164.137,0,0,0,0,127.9529348,485.42461,-174.0645782,20.69143,-39.19604276,19.77588,59.969,0.01,8.952869769,-0.024274362,0,121.489572,131200.125,1.546325693,131046.3594,-118.4902993,131286.2656,-57.42828518,482.8433838,177.3110961,515.0814209,63.22357092,478.4145508,121.5115379,131178.7344,0,0,0,0,-59.05425953,491.5637817,-0.260925313,20.15304565,131.3278174,19.69528198,59.9620018,0.01,8.690093685,3.101436615,0,121.4957005,130732.0298,1.524067735,130706.9565,-118.447565,130757.1031,-57.64528377,481.76241,177.324708,511.42623,63.08265324,475.90289,121.5243483,130732.0298,0,0,0,0,-59.16362193,489.26992,-2.051188907,19.59277,132.3188732,18.49411,59.964,0.01,8.624588395,3.109144669,0,129.1274983,133164.137,9.098569787,132587.4518,-110.8558742,133264.4301,129.5171096,475.35356,4.394586289,506.29915,-109.8360093,470.5927,129.1274983,133013.6974,0,0,0,0,127.9357461,483.59351,-173.170764,19.40966,-41.11545138,18.86033,59.969,0.02,8.930415256,-0.026047003,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
128.9498814,133063.8439,8.97824865,133013.6974,-111.0163024,133088.9172,129.3681406,477.9171,4.125296125,510.32757,-109.7901727,471.69136,128.9727997,133063.8439,0,0,0,0,127.8039658,485.97394,-174.270843,20.69143,-39.10436952,19.77588,59.968,0.01,8.933415012,-0.023044092,0,121.385193,131095.4219,1.4419556,130943.375,-118.6001561,131179.6563,-57.54364025,483.2382202,177.2287104,515.5105591,63.11370733,479.1526794,121.4071726,131074.0313,0,0,0,0,-59.15314017,492.1073914,-0.304870616,19.98710632,131.1025988,19.70100403,59.9659996,0.01,8.675078385,3.101445993,0,121.3811089,130631.7367,1.415205754,130606.6634,-118.556427,130656.81,-57.74841617,482.31174,177.215846,511.79245,62.96233211,476.63533,121.4154864,130631.7367,0,0,0,0,-59.27248391,489.63614,-2.200157933,19.59277,131.7860225,18.49411,59.964,0.01,8.603550034,3.108125545,0,129.0243659,133088.9172,9.012626117,132487.1587,-110.9475474,133164.137,129.3738701,475.90289,4.262805996,507.2147,-109.9964375,470.95892,129.0300955,132913.4043,0,0,0,0,127.7982362,484.14284,-172.9874175,19.59277,-40.78886544,18.86033,59.969,0.02,8.915795133,-0.024428953,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
128.222225,132336.7191,8.262051406,132286.5725,-111.7496884,132386.8656,128.3826532,482.12863,3.265859432,512.708,-110.7985784,475.35356,128.2451433,132336.7191,0,0,0,0,126.864315,489.63614,-176.1673333,20.32521,-40.35914709,19.04344,59.973,0.03,8.756441548,-0.018252045,0,120.5667178,130330.5469,0.628967308,130186.4766,-119.4131535,130429.7109,-58.48297567,487.2265015,176.4212044,518.4345093,62.25677813,482.7747192,120.5941752,130316.3438,0,0,0,0,-60.02105914,495.6264648,-2.386779937,19.70100403,130.5972331,19.45495605,59.9679985,0.050000001,8.532742768,3.104978653,0,120.5732384,129879.5386,0.601605685,129829.3921,-119.370027,129904.6119,-58.66514864,485.42461,176.4480826,515.08843,62.03987006,480.29753,120.6018863,129879.5386,0,0,0,0,-60.13765018,493.11523,-2.297560758,19.04344,131.3219266,18.49411,59.968,0.08,8.486169513,3.111090058,0,128.2967095,132361.7923,8.284969718,131785.1071,-111.6809334,132437.0121,128.4227602,479.56509,3.346073524,509.96135,-110.9246291,474.43801,128.3024391,132186.2794,0,0,0,0,126.8700446,487.43882,-174.895367,19.40966,-42.27282612,18.67722,59.973,0.03,8.781097356,-0.021052848,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
123.850557,129202.5603,3.867465117,129152.4138,-116.1328155,129277.7801,121.9655258,505.74982,-1.249047993,525.5257,-117.3532156,499.52408,123.8620162,129202.5603,0,0,0,0,121.0831708,509.96135,176.1100375,13.73325,-43.10361493,12.8177,59.999,0.01,7.806355686,0.028745252,0,115.7601907,127009.3672,-4.172058411,126858,-124.2196669,127081.8984,-64.53644256,510.9558105,172.2628897,531.0859375,56.10443401,507.1334839,115.7821703,126981.8438,0,0,0,0,-65.43182572,516.1628418,-10.08819623,13.13209534,127.3452844,13.05770874,59.99700165,0.01,7.598615327,3.138149459,0,115.7603929,126544.7937,-4.199780638,126519.7204,-124.1886021,126594.9402,-64.72704212,508.67958,172.2712203,526.80747,55.82900756,504.65116,115.7890408,126544.7937,0,0,0,0,-65.57501965,513.25733,-10.31896989,12.26837,127.1393347,11.90215,59.999,0.01,7.554271379,-3.141061259,0,123.8963936,129277.7801,3.913301741,128625.8751,-116.0869789,129327.9267,121.9884442,502.27073,-1.197481792,521.13106,-117.5193734,498.42542,123.9078528,129077.194,0,0,0,0,121.054523,507.03159,177.2101165,12.8177,-47.42944628,12.08526,59.997,0.01,7.835483159,0.02341576,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
128.5946475,132236.426,8.623014817,132186.2794,-111.3543475,132261.4993,132.3647098,276.86232,8.829279623,289.13069,-106.174809,271.73524,128.6118363,132236.426,0,0,0,0,131.6198647,279.05964,-179.8514519,8.97239,-27.30716852,8.78928,60.042,0.17,14.88209978,-0.062284135,0,124.2801004,131512.125,4.331360193,131361.6875,-115.6942794,131604.2969,-59.8947143,281.4273682,176.5036039,292.9115295,61.45477732,277.1358643,124.3020663,131492.8281,0,0,0,0,-60.69671512,283.6303711,-13.60382096,8.834838867,136.4694199,8.628845215,60.04499817,0.01,14.51436065,-3.07202241,0,124.2860049,131032.909,4.314372197,131007.8358,-115.6744493,131057.9823,-60.235053,279.60897,176.5282967,289.49691,61.10594885,274.48189,124.3089232,131032.909,0,0,0,0,-60.9111432,280.89074,-15.2005703,8.23995,139.2000963,7.69062,60.045,0.01,14.42140302,-3.061134311,0,128.6404842,132261.4993,8.663121862,131634.6675,-111.3256996,132311.6458,132.525138,275.03122,8.92095287,284.73605,-106.3696147,270.45347,128.6576729,132060.9131,0,0,0,0,131.6485126,276.4961,178.722725,8.42306,-33.32322536,7.69062,60.042,0.27,14.80577482,-0.074080478,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
132.6053521,131383.9348,12.63944896,131358.8615,-107.3493725,131434.0813,139.0167498,267.3406,13.49888565,288.03203,-100.0155127,263.49529,132.6282704,131383.9348,0,0,0,0,137.3895497,272.65079,-163.4132927,12.45148,-27.47905585,12.08526,60.018,-0.01,15.97934547,-0.124353864,0,128.2681249,130647.4922,8.313904333,130495.4844,-111.7227225,130737.9922,-53.18756416,272.3064575,-178.6514388,292.001709,67.70599868,268.9304199,128.284613,130630.4453,0,0,0,0,-54.80804703,277.4105225,3.408508362,12.23945618,138.1503295,11.95335388,60.02000046,0,15.5085661,-3.133183587,0,128.262332,130180.4178,8.296428873,130155.3446,-111.686663,130205.4911,-53.38247777,270.45347,-178.6768884,288.94758,67.36264797,266.60816,128.2909799,130180.4178,0,0,0,0,-54.99821875,275.03122,3.712766512,11.90215,138.1974202,11.16971,60.02,0,15.43044713,-3.128232394,0,132.6855662,131434.0813,12.68528558,130807.2496,-107.3035359,131509.3012,139.2000963,264.96017,13.63639552,284.36983,-100.1816705,262.39663,132.6855662,131258.5685,0,0,0,0,137.4525751,270.27036,-162.2845659,11.90215,-31.63872945,11.53593,60.018,0,15.9958592,-0.13552958,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
136.57022,132712.8181,16.59285775,132687.7448,-103.3959637,132788.0379,140.9590768,273.20012,17.6700184,285.10227,-98.41696047,271.0028,136.5874088,132737.8914,0,0,0,0,140.0366147,276.31299,-161.8548475,7.3244,-25.61694302,7.3244,60,0,14.9070358,-0.083439902,0,132.3111051,132028.1406,12.36236578,131885.7813,-107.6632747,132125.8281,-51.30890014,277.3990479,-174.8117114,288.7687683,69.05731062,276.3347778,132.3385625,132013.5938,0,0,0,0,-52.39105482,280.7064209,5.52337676,7.266998291,134.9093637,7.266998291,60.00099945,0,14.55879647,-3.094890164,0,132.3246028,131559.4477,12.34151091,131534.3744,-107.641581,131584.521,-51.5833903,275.58055,-174.8208825,286.01782,68.88098613,273.20012,132.3360619,131559.4477,0,0,0,0,-52.54595939,278.14409,4.073729923,7.14129,139.4006316,6.59196,60,0,14.53524376,-3.082945482,0,136.638975,132762.9647,16.64442395,132136.1329,-103.3443975,132838.1845,141.2742035,270.45347,17.78460996,281.80629,-98.43987878,269.90414,136.6504341,132587.4518,0,0,0,0,140.1798542,273.93256,-160.2391066,6.95818,-33.2372817,6.95818,60,0,15.01005485,-0.098621858,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
136.5473017,132386.8656,16.56420986,132361.7923,-103.4303412,132437.0121,139.9334823,277.41165,17.44083528,286.01782,-99.56287606,275.39744,136.5644905,132386.8656,0,0,0,0,139.2516625,279.60897,-164.8800647,5.67641,-25.92061065,5.4933,60,0,14.34849453,-0.063653288,0,132.2671597,131684.7969,12.32391352,131531.7656,-107.7127116,131758.2969,-52.27020487,281.50177,-175.0314385,290.2736816,67.95319005,280.7178345,132.2946171,131660.3594,0,0,0,0,-53.13812384,284.0823975,5.210266374,5.699157715,132.9318327,5.63621521,60,0,14.05452987,-3.075810011,0,132.267307,131208.4219,12.30140386,131183.3486,-107.6874176,131208.4219,-52.46001572,279.42586,-174.9297444,287.11648,67.83247337,278.14409,132.2959549,131208.4219,0,0,0,0,-53.20486086,281.44007,2.859059398,5.31019,135.3956566,4.94397,60,0,14.03532228,-3.068737633,0,136.6103271,132411.9389,16.63296479,131810.1804,-103.3673158,132462.0854,140.2027725,275.21433,17.41218739,283.63739,-99.68892677,273.93256,136.6275158,132211.3527,0,0,0,0,139.28604,277.59476,-161.41367,5.67641,-34.88167057,5.31019,60,0,14.42066357,-0.075429333,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
136.4785468,132311.6458,16.50691408,132261.4993,-103.4933665,132361.7923,139.2745808,279.05964,17.20019301,286.93337,-100.0327015,276.86232,136.5014651,132311.6458,0,0,0,0,138.7990259,280.89074,-167.8995523,5.12708,-21.6463455,5.12708,60,0,14.20207257,-0.048143539,0,132.1957432,131603.8906,12.25799622,131448.75,-107.7841212,131687.25,-52.9348779,283.0467224,-175.1193294,290.3652344,67.3764079,282.1483765,132.2232143,131581.125,0,0,0,0,-53.57757821,285.1295471,3.364563138,4.680633545,135.9091258,4.726409912,60,0,13.8449845,-3.060125836,0,132.1928225,131133.2021,12.2383785,131108.1288,-107.750443,131158.2754,-52.98713689,281.44007,-175.1188205,287.84892,67.2251381,279.97519,132.2214704,131133.2021,0,0,0,0,-53.64603836,283.08806,3.151267873,4.57775,135.5102481,4.21153,60,0,13.80624305,-3.058838567,0,136.5530313,132336.7191,16.54702112,131734.9606,-103.418882,132411.9389,139.4693865,276.4961,17.2288409,284.36983,-100.1186451,275.39744,136.5644905,132161.2062,0,0,0,0,138.8448625,278.69342,-164.1638675,4.76086,-28.91717992,4.94397,60,0,14.31050784,-0.057034247,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
136.3353074,132236.426,16.36367463,132211.3527,-103.6136877,132286.5725,138.661516,280.52452,16.87360707,287.11648,-101.0697551,279.24275,136.3582257,132236.426,0,0,0,0,138.145854,282.35562,-162.1413264,4.02842,-27.29570936,4.02842,59.999,0,13.93768274,-0.043646724,0,132.0474325,131537.8281,12.10968037,131380.6875,-107.9324388,131614.3281,-53.57757821,285.2783203,-175.5093469,291.1663208,66.60736275,284.963623,132.0748899,131514.0313,0,0,0,0,-54.17083819,287.0979309,2.315368815,3.902435303,130.0698878,3.993988037,60,0,13.61570727,-3.053663169,0,132.0553126,131057.9823,12.08940948,131032.909,-107.9051416,131083.0556,-53.69760456,283.27117,-175.4683248,288.76447,66.50321128,282.35562,132.0725014,131057.9823,0,0,0,0,-54.23045531,284.73605,1.976704393,3.84531,133.6424057,3.6622,59.999,0,13.62382146,-3.04800284,0,136.4097919,132261.4993,16.40378167,131684.814,-103.5506623,132336.7191,138.8391329,278.51031,16.89652538,284.55294,-101.0525663,277.77787,136.4269806,132085.9864,0,0,0,0,138.2146089,280.34141,-162.4278053,4.02842,-35.6780819,3.84531,60,0,14.01434392,-0.050959313,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
