R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
-1.483960689,129729.099,-121.4670526,129704.0257,118.5277791,129779.2455,-1.885031146,464.55007,-125.615267,486.88949,118.7569622,459.78921,-1.472501533,129729.099,0,0,0,0,-2.956462223,470.04337,54.65444408,14.28258,-168.6673157,13.73325,59.995,0.01,8.641794364,-0.001230107,0,-8.951111464,127823.0234,-128.8998491,127673.6641,111.0525511,127902.3125,171.0763629,469.7399292,47.2604387,492.5365601,-68.31024502,466.381073,-8.929138745,127795.6484,0,0,0,0,169.9612525,475.9254456,-132.4264534,14.2364502,1.645202713,14.19067383,59.99700165,0.02,8.433001829,3.12873588,0,-8.94960076,127322.0651,-128.9212335,127296.9918,111.1022461,127347.1383,170.8445554,468.21227,47.20026316,488.9037,-68.65753259,464.36696,-8.92095287,127322.0651,0,0,0,0,169.7559355,473.52246,-132.9892338,13.55014,0.962569096,13.00081,59.995,0.02,8.363895237,3.133327353,0,-1.420935332,129779.2455,-121.4154864,129152.4138,118.5850749,129829.3921,-1.959515659,463.08519,-125.6611036,483.4104,118.6194523,458.14122,-1.415205754,129578.6594,0,0,0,0,-3.042405892,467.84605,53.23350875,13.91636,-170.3976483,13.00081,59.997,0.01,8.630704314,-0.000774201,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-3.093972094,130155.3446,-123.077064,130130.2713,116.9177677,130230.5644,-5.569149769,496.77743,-127.8498024,509.59513,114.958252,491.83346,-3.082512938,130180.4178,0,0,0,0,-6.165025876,499.34097,46.71324904,9.70483,-169.8361496,8.78928,59.999,0,7.826851112,0.040972868,0,-10.86822518,128111.5156,-130.8114688,127975.1797,109.1464298,128194.3281,167.8079261,500.6618652,45.31036505,515.31604,-71.85882882,499.420166,-10.84075928,128090.3594,0,0,0,0,167.0718366,505.0048828,-136.128853,9.281158447,-5.07293731,9.544372559,60,0,7.669200941,-3.129336257,0,-10.86900937,127648.0176,-130.8349125,127597.871,109.1713783,127648.0176,167.5214001,498.79164,45.2407475,511.79245,-72.06090189,496.41121,-10.84036148,127622.9443,0,0,0,0,166.885417,502.27073,-139.0969639,8.78928,-2.486636831,8.78928,60,0,7.640655655,-3.120873057,0,-3.04813547,130205.4911,-123.0312273,129578.6594,116.9750635,130280.7109,-5.523313145,493.11523,-127.8154249,505.74982,114.9811703,489.45303,-3.036676314,130004.905,0,0,0,0,-6.130648408,496.04499,46.27207153,9.1555,-172.7123978,8.78928,59.999,0,7.888970149,0.038225294,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-3.185645341,130305.7842,-123.1515485,130255.6377,116.8432832,130355.9307,-5.832710354,497.32676,-127.9242869,509.22891,114.6889619,493.48145,-3.168456607,130305.7842,0,0,0,0,-6.365561104,499.8903,45.89391939,8.60617,-170.7872596,8.23995,60,0,7.802781532,0.043236504,0,-10.92865016,128266.9531,-130.8773801,128122.3359,109.0805116,128340.4531,167.4453797,501.8978271,45.22796906,515.2072754,-72.25433776,501.5144348,-10.90667744,128239.0859,0,0,0,0,166.797181,506.0977783,-136.0409622,8.045196533,-6.155090711,8.66317749,60,0,7.61861377,-3.123663837,0,-10.93203473,127773.3839,-130.9036675,127748.3107,109.1140825,127798.4572,167.3437832,499.52408,45.12042637,511.42623,-72.39321741,497.32676,-10.90911642,127773.3839,0,0,0,0,166.6791522,502.63695,-137.7218652,8.42306,-5.076406065,8.05684,60,0,7.600425952,-3.120336752,0,-3.116890406,130330.8575,-123.117171,129704.0257,116.8891198,130381.004,-5.718118795,493.48145,-127.8727207,505.20049,114.5629111,491.65035,-3.111160828,130155.3446,0,0,0,0,-6.354101948,496.59432,49.28582954,8.05684,-177.9033954,7.87373,60,0,7.844520002,0.036846613,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-3.283048166,130581.5902,-123.2718696,130531.4436,116.7344212,130631.7367,-6.428586461,499.15786,-128.0904447,508.49647,113.9899533,496.04499,-3.27158901,130581.5902,0,0,0,0,-6.85257523,501.17207,44.71935591,6.95818,-171.3659469,6.59196,60,0,7.71325305,0.052649744,0,-11.00555467,128536.4844,-130.9433051,128397.5547,109.0036037,128614.3516,166.7697237,504.4441223,45.00824188,514.251709,-72.85309263,503.1337891,-10.97808877,128515.0391,0,0,0,0,166.2973068,507.2135925,-141.8527291,6.660461426,-4.452209718,6.97517395,60,0,7.525412291,-3.109437201,0,-11.01224882,128049.1899,-130.9838815,128024.1166,109.0281388,128074.2632,166.6333156,501.7214,45.02302354,510.14446,-72.98909352,499.34097,-10.98360093,128049.1899,0,0,0,0,166.2150564,503.73561,-143.5660347,6.40885,-2.09702553,6.22574,60,0,7.507358599,-3.104793394,0,-3.237211542,130606.6634,-123.2145738,129979.8317,116.7745282,130656.81,-6.302535746,495.86188,-128.0617968,504.65116,113.8696322,493.66456,-3.220022809,130406.0773,0,0,0,0,-6.841116074,498.0592,48.56390272,6.59196,-178.9232603,6.04263,60,0,7.740190397,0.046849324,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-3.374721413,130706.9565,-123.3635429,130656.81,116.6312888,130757.1031,-6.927059743,501.17207,-128.2508729,508.67958,113.451373,498.0592,-3.363262257,130706.9565,0,0,0,0,-7.247916108,502.63695,43.42447129,5.67641,-169.2517327,5.31019,60,0,7.635471956,0.061685019,0,-11.08245919,128677.0859,-131.0257045,128534.4766,108.9212043,128756.6641,166.3082898,505.4855347,44.8928834,514.1086426,-73.43536626,505.531311,-11.06048647,128655.5391,0,0,0,0,165.9182723,508.3294067,-138.6227463,5.069732666,-6.709900147,5.773544312,60,0,7.465838374,-3.102574372,0,-11.08673334,128199.6295,-131.0526365,128149.483,108.9479247,128199.6295,166.2551634,503.00317,44.85686578,509.96135,-73.6193471,501.90451,-11.05808545,128199.6295,0,0,0,0,165.8311746,504.83427,-139.2917696,5.12708,-8.743335954,4.94397,60,0,7.436802186,-3.101775835,0,-3.32888479,130732.0298,-123.3234358,130105.198,116.6885846,130782.1763,-6.801009028,497.50987,-128.2795208,505.01738,113.342511,496.2281,-3.323155212,130531.4436,0,0,0,0,-7.247916108,499.52408,48.05969986,5.4933,179.2383871,5.12708,59.999,0,7.682803391,0.054176545,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-3.409098881,130706.9565,-123.3921908,130681.8832,116.6141,130757.1031,-7.087487926,501.7214,-128.3138982,508.67958,113.2393786,499.34097,-3.391910147,130706.9565,0,0,0,0,-7.391155557,503.18628,43.90575584,5.12708,-171.9962005,4.94397,60,0,7.608727066,0.062910674,0,-11.10443105,128690.7969,-131.0476704,128550.7891,108.8992316,128769.4922,166.1654705,506.5212402,44.83246013,514.0914917,-73.55072132,505.7086792,-11.08245919,128670.5703,0,0,0,0,165.813907,508.7299194,-141.7978008,5.001068115,-5.1223755,5.344390869,60,0,7.434128169,-3.099015055,0,-11.11538123,128199.6295,-131.0755548,128174.5562,108.9250064,128224.7028,166.1348423,503.73561,44.81102916,509.96135,-73.73393866,502.63695,-11.08100376,128199.6295,0,0,0,0,165.7337718,505.3836,-140.575195,4.76086,-9.436614886,4.57775,60,0,7.412771996,-3.100098252,0,-3.351803102,130757.1031,-123.3520837,130105.198,116.6599367,130807.2496,-6.921330165,497.87609,-128.3253574,504.83427,113.1878124,496.77743,-3.340343946,130556.5169,0,0,0,0,-7.351048512,499.70719,48.18575057,5.12708,177.7945334,4.76086,60,0,7.662476604,0.055704586,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-3.506501706,130732.0298,-123.4895936,130706.9565,116.5224268,130807.2496,-7.436992181,503.18628,-128.4915151,509.0458,112.7294462,501.53829,-3.489312972,130757.1031,0,0,0,0,-7.734930234,504.46805,47.49247164,4.21153,-175.4683248,3.84531,59.999,0,7.544332163,0.066236274,0,-11.19781511,128730.8047,-131.1300698,128595.1563,108.8113407,128810.9219,165.8084155,507.7629089,44.68414598,514.2631836,-73.9572132,507.5340271,-11.17034921,128710.875,0,0,0,0,165.5117804,509.8228455,-141.951603,4.085540771,-6.836242852,4.583358765,59.99900055,0,7.385672505,-3.094279328,0,-11.20132489,128249.7761,-131.1614985,128224.7028,108.8390628,128274.8493,165.745231,505.01738,44.66206013,510.51068,-74.19803447,504.46805,-11.17267701,128249.7761,0,0,0,0,165.4014563,506.66537,-137.412468,3.84531,-11.86022636,3.6622,60,0,7.362465187,-3.093881137,0,-3.454935505,130782.1763,-123.4380274,130155.3446,116.5682634,130857.3961,-7.288023154,499.34097,-128.4628672,505.01738,112.7065279,498.97475,-3.443476349,130581.5902,0,0,0,0,-7.683364033,501.17207,50.75833107,4.02842,172.5118625,3.84531,59.999,0,7.596228642,0.059921417,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-3.506501706,130732.0298,-123.4895936,130706.9565,116.5224268,130807.2496,-7.436992181,503.18628,-128.5029743,509.0458,112.7122575,501.53829,-3.489312972,130757.1031,0,0,0,0,-7.740659812,504.46805,48.01386323,4.21153,-175.2047642,3.84531,60,0,7.54317946,0.066033671,0,-11.19781511,128734.5781,-131.1355613,128593.8359,108.8113407,128811.4141,165.8193985,508.026123,44.65667838,513.9827881,-73.97369445,507.5340271,-11.17034921,128712.2969,0,0,0,0,165.5007975,509.8171387,-143.4402563,4.188537598,-8.841247871,4.446029663,60,0,7.375367027,-3.095231241,0,-11.20132489,128249.7761,-131.1614985,128224.7028,108.8333332,128274.8493,165.7280422,505.20049,44.65633055,510.32757,-74.2152232,504.46805,-11.17840658,128249.7761,0,0,0,0,165.3899971,506.66537,-138.6844343,3.84531,-12.00919539,3.6622,59.999,0,7.354533649,-3.093544769,0,-3.454935505,130782.1763,-123.443757,130155.3446,116.5682634,130857.3961,-7.293752732,499.34097,-128.4685968,505.01738,112.7065279,498.79164,-3.443476349,130581.5902,0,0,0,0,-7.683364033,500.98896,50.75833107,4.02842,173.4515133,3.84531,60,0,7.596419167,0.060379358,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-3.535149596,130732.0298,-123.5010527,130706.9565,116.4880493,130807.2496,-7.454180915,503.18628,-128.5029743,508.86269,112.6664208,501.35518,-3.512231284,130757.1031,0,0,0,0,-7.763578124,504.46805,48.3862858,4.21153,-175.3193557,3.84531,59.999,0,7.5358074,0.06607086,0,-11.21978783,128738.8828,-131.1575408,128593.0469,108.789368,128820.3281,165.6765792,508.3980713,44.66217327,514.1486816,-74.12750348,508.3122253,-11.19232193,128715.5234,0,0,0,0,165.4019237,510.2634277,-141.9680774,3.6277771,-8.121643046,4.085540771,60,0,7.35603365,-3.092261125,0,-11.22424321,128249.7761,-131.1844168,128224.7028,108.8161445,128274.8493,165.527507,505.93293,44.63341224,509.96135,-74.27251898,504.46805,-11.18986574,128249.7761,0,0,0,0,165.2983239,506.66537,-146.8261646,3.47909,-5.047758175,3.29598,60,0,7.333261352,-3.087731302,0,-3.472124238,130782.1763,-123.4609457,130155.3446,116.5453451,130857.3961,-7.316671044,498.97475,-128.5087039,505.01738,112.6377729,498.79164,-3.460665083,130606.6634,0,0,0,0,-7.723471078,500.98896,53.51998764,4.02842,172.1451695,3.84531,60,0,7.602868986,0.059885211,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-3.575256642,130757.1031,-123.5411598,130732.0298,116.4536719,130807.2496,-7.614609097,503.5525,-128.5659996,509.0458,112.5976659,501.53829,-3.55233833,130757.1031,0,0,0,0,-7.860980949,504.65116,45.61317007,4.02842,-170.9362286,3.6622,60,0,7.532395124,0.06981509,0,-11.25824008,128744.125,-131.2014863,128596.4297,108.7454225,128824.5391,165.5282685,508.8500977,44.60174658,514.3317871,-74.22088582,508.6612549,-11.23626736,128721.2578,0,0,0,0,165.3030498,510.5953369,-144.1214038,3.410339355,-5.809021248,3.94821167,60,0,7.346205575,-3.089187931,0,-11.26435025,128249.7761,-131.2302534,128224.7028,108.7760374,128274.8493,165.4014563,506.29915,44.58757562,510.14446,-74.33554434,504.28494,-11.23570236,128249.7761,0,0,0,0,165.2181098,506.84848,-149.1237253,3.47909,0.870895849,3.11287,60,0,7.325574536,-3.084240748,0,-3.512231284,130782.1763,-123.5067823,130155.3446,116.5052381,130857.3961,-7.505747116,499.70719,-128.5774588,505.20049,112.5976659,498.79164,-3.500772128,130606.6634,0,0,0,0,-7.832333059,501.17207,47.48101248,4.02842,179.4446519,3.6622,60,0,7.591979584,0.065175824,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
