R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
-102.9662454,135746.6838,137.0629638,135721.6105,17.05695356,135821.9036,-104.4788539,558.66861,131.167228,587.7831,16.3464859,550.42866,-102.9433271,135746.6838,0,0,0,0,-105.7164428,565.07746,-50.55779584,20.32521,88.39592863,18.86033,59.96,0,7.613346016,0.016506055,0,-111.5084868,133328.2188,128.5373027,133184.6406,8.495178408,133430.0313,69.43084684,563.8046265,-54.96185606,593.6279297,-169.7744742,557.8479614,-111.486514,133314.6094,0,0,0,0,68.17291724,571.2890625,123.4780859,19.87838745,-99.90692552,19.36912537,59.9640007,0,7.420084621,3.110904992,0,-111.5262348,132863.2577,128.520163,132838.1845,8.519882414,132888.331,69.23049039,562.69703,-55.00394833,590.89597,-170.1111694,556.6544,-111.4918574,132863.2577,0,0,0,0,67.99290155,569.65521,124.068281,19.04344,-100.5655522,18.12789,59.964,0,7.361352088,3.114477366,0,-102.8917608,135821.9036,137.11453,135144.9253,17.11997892,135872.0501,-104.3986399,556.10507,131.2073351,584.67023,16.18605771,550.24555,-102.8860313,135621.3174,0,0,0,0,-105.7279019,563.24636,-49.1655084,19.40966,84.86650861,18.311,59.96,0,7.626396785,0.010301045,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-110.3574009,130180.4178,129.6718082,130155.3446,9.665798004,130230.5644,-113.3482406,584.30401,122.5499428,612.68606,7.293752732,578.07827,-110.3344826,130205.4911,0,0,0,0,-114.551452,591.4453,-58.45888384,19.22655,77.20606289,18.311,59.973,0.08,6.925286884,0.039193485,0,-119.6713346,127375.3828,120.3799531,127225.8203,0.337829587,127457.1094,60.97686899,590.4407349,-63.03680623,619.5888672,-178.3383293,585.3538818,-119.6493551,127353.0938,0,0,0,0,59.8178132,598.0567627,116.0897883,18.89419556,-108.4927397,18.6252594,59.9679985,0.079999998,6.711074327,3.117188296,0,-119.6622355,126920.8927,120.3555144,126895.8195,0.366692989,126945.966,60.81374038,588.69865,-63.0941124,615.79893,-178.6138631,583.38846,-119.6450468,126920.8927,0,0,0,0,59.65636563,595.65683,115.9551986,18.12789,-109.3948318,17.39545,59.969,0.07,6.667669006,3.119745842,0,-110.2943756,130230.5644,129.7061857,129603.7326,9.717364205,130280.7109,-113.4399139,582.47291,122.5155653,609.57319,7.116135816,576.97961,-110.2829164,130055.0515,0,0,0,0,-114.6488548,589.24798,-58.57920497,18.49411,75.75075009,17.57856,59.973,0.06,6.925344345,0.039994839,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-112.9987364,127848.6037,127.0362023,127823.5305,7.024462568,127898.7503,-117.0724663,601.33324,119.8341229,623.67266,3.472124238,595.83994,-112.975818,127848.6037,0,0,0,0,-117.9548213,606.82654,-62.21748697,15.19813,75.61324022,14.28258,59.99,0.02,6.467476442,0.063895832,0,-122.6870817,124842.9766,117.3587009,124700.7188,-2.677917604,124937.25,57.52166753,607.7613525,-65.51422512,629.7340088,178.0801481,603.4813232,-122.6705936,124825.8906,0,0,0,0,56.67022981,613.4262085,111.9863951,14.61982727,-111.4096129,14.35661316,59.98799896,0,6.243899094,3.128967152,0,-122.6817231,124413.5657,117.3360269,124363.4192,-2.652794591,124413.5657,57.30723867,605.54477,-65.63804501,626.78553,177.8632883,600.6008,-122.6645344,124388.4925,0,0,0,0,56.48217944,610.85496,111.6522855,14.46569,-110.6037728,13.91636,59.99,0,6.232081777,3.134496048,0,-112.9471702,127898.7503,127.0648502,127271.9185,7.07602877,127948.8968,-117.0552775,597.85415,119.8112045,620.19357,3.460665083,592.91018,-112.9299814,127698.1641,0,0,0,0,-117.9605509,603.34745,-61.94246723,15.01502,74.5532683,14.28258,59.99,0.01,6.509649815,0.063122599,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-113.9498463,127898.7503,126.0736332,127848.6037,6.061893472,127948.8968,-118.8314467,608.47453,118.7626918,624.77132,1.736062119,602.4319,-113.9383871,127898.7503,0,0,0,0,-119.4559707,611.77051,-67.33400008,12.26837,76.40392198,11.35282,59.999,0.01,6.29679857,0.082001876,0,-123.6538677,124877.0156,116.4028979,124738.9609,-3.644714446,124955.6641,56.00555678,612.6708984,-66.60187128,631.593689,176.3278221,611.1259766,-123.6319018,124857.7188,0,0,0,0,55.23102016,618.289917,112.865297,11.8560791,-116.8698096,12.1421814,60,0.01,6.122609241,3.136160882,0,-123.6614809,124438.639,116.3619986,124413.5657,-3.609634109,124463.7123,55.72587515,610.48874,-66.64645073,627.33486,176.1902516,606.27721,-123.632833,124438.639,0,0,0,0,55.07270327,614.51716,109.4234797,11.71904,-111.835632,11.16971,60,0.01,6.101063284,-3.136395524,0,-113.9097392,127923.8235,126.1080107,127322.0651,6.107730096,127999.0434,-118.8027988,604.62922,118.7741509,620.37668,1.707414229,599.31903,-113.8982801,127748.3107,0,0,0,0,-119.4559707,607.9252,-67.23086768,11.90215,74.03760629,10.9866,59.999,0.01,6.331219976,0.08022172,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-109.8245502,131007.8358,130.1931998,130982.7625,10.1871896,131057.9823,-112.1736771,485.60772,125.7986135,496.96054,8.336535919,481.02997,-109.8188206,131032.909,0,0,0,0,-112.6893391,487.80504,-60.26370089,8.60617,85.10715089,7.69062,60,0,8.020921479,0.040114612,0,-117.3587009,129056.6094,122.7035561,128907.9844,2.650451706,129143.4375,60.94940479,490.1904907,-61.17462345,502.4471436,-178.5910053,488.7199402,-117.336735,129035.8984,0,0,0,0,60.38360558,493.686676,113.8375881,7.89642334,-109.1409315,8.359909058,60,0,7.848940165,-3.119512181,0,-117.3589452,128600.8018,122.6702639,128575.7286,2.698631215,128625.8751,60.83665869,487.80504,-61.22054041,498.79164,-178.7972095,485.2415,-117.3302973,128600.8018,0,0,0,0,60.26370089,490.55169,113.8925505,7.87373,-108.5755022,7.50751,60.001,0,7.823597475,-3.116347292,0,-109.7672544,131057.9823,130.2275773,130431.1505,10.2387558,131108.1288,-112.0648151,482.31174,125.873098,493.29834,8.262051406,479.19887,-109.7672544,130857.3961,0,0,0,0,-112.6492321,484.87528,-58.0005176,7.87373,79.76718424,7.3244,60.001,0,8.058791059,0.034945195,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-109.7901727,131007.8358,130.2390364,130957.6892,10.22729664,131057.9823,-112.8726856,490.18547,125.6668332,497.87609,7.442721759,487.25571,-109.772984,131007.8358,0,0,0,0,-113.2622969,491.83346,-60.82519953,5.85952,81.76680694,5.31019,59.999,0,7.832658476,0.051722877,0,-117.309264,129053.0391,122.7420101,128904.3594,2.694397143,129122.9141,60.18035964,494.9913025,-61.37786939,503.3683777,-179.508368,493.7324524,-117.2927896,129027.4219,0,0,0,0,59.76287799,497.3087158,111.9589241,5.784988403,-111.0086057,5.968093872,59.99900055,0,7.660500552,-3.103595442,0,-117.3131086,128575.7286,122.7218301,128550.6553,2.727279105,128600.8018,60.05743609,492.19968,-61.40961648,500.07341,-179.6451871,490.55169,-117.2844607,128575.7286,0,0,0,0,59.66209521,494.21389,112.1507588,5.4933,-109.5667192,5.4933,60,0,7.659728937,-3.10019022,0,-109.7271473,131032.909,130.2791435,130406.0773,10.290322,131108.1288,-112.7580941,486.15705,125.6668332,494.397,7.465640071,484.69217,-109.7156882,130857.3961,0,0,0,0,-113.2107307,488.35437,-58.60785286,5.67641,74.93715003,5.67641,60,0,7.908953462,0.047027039,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-110.1855136,130832.3229,129.837966,130807.2496,9.837685342,130907.5427,-114.4540492,496.04499,124.9792839,499.70719,5.718118795,494.397,-110.1625953,130857.3961,0,0,0,0,-114.5858294,496.77743,0,0,0,0,60,0,7.595965575,0.075705255,0,-117.7377354,128885.1172,122.3300268,128740.9453,2.271423378,128958.4688,58.64776765,501.4743652,-62.00408846,505.0678101,178.7997495,500.7877197,-117.7102644,128862.8281,0,0,0,0,58.48297567,502.4299622,0,0,0,0,59.99900055,0,7.407958792,-3.080356461,0,-117.7313677,128425.2889,122.2978414,128400.2157,2.326208648,128450.3622,58.52190919,498.0592,-62.03414048,501.17207,178.6998067,497.32676,-117.7027199,128425.2889,0,0,0,0,58.39585848,498.79164,0,0,0,0,59.999,0,7.42258186,-3.077240009,0,-110.1224882,130882.4694,129.878073,130255.6377,9.877792388,130957.6892,-114.2707027,492.5659,125.0193909,495.49566,5.781144153,491.65035,-110.1167586,130706.9565,0,0,0,0,-114.4884266,493.11523,0,0,0,0,60,0,7.64402007,0.069202983,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-110.3402122,130832.3229,129.6889969,130782.1763,9.682986738,130882.4694,-114.7176097,498.79164,124.7959374,501.7214,5.380073696,497.50987,-110.3172939,130832.3229,0,0,0,0,-114.8436605,499.34097,0,0,0,0,60,0,7.531695464,0.076731646,0,-117.9190086,128839.0313,122.1377569,128697.8438,2.095642056,128926.6406,58.36212231,504.1923523,-62.2128327,507.270813,178.4317116,504.3239746,-117.8915376,128819.7344,0,0,0,0,58.19183203,505.2623901,0,0,0,0,60,0.01,7.346324351,-3.079994211,0,-117.9147142,128400.2157,122.1087653,128350.0691,2.137132576,128400.2157,58.35575143,500.80585,-62.20029824,503.5525,178.4190574,500.07341,-117.8860663,128375.1424,0,0,0,0,58.18959367,501.53829,0,0,0,0,60,0.01,7.362962257,-3.078395066,0,-110.2657277,130882.4694,129.729104,130230.5644,9.734552939,130932.6159,-114.6030182,495.31255,124.8188557,498.24231,5.357155384,494.58011,-110.2599981,130681.8832,0,0,0,0,-114.8035534,496.04499,0,0,0,0,60,0,7.580143685,0.073474555,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-110.3631305,130832.3229,129.6660786,130782.1763,9.660068426,130882.4694,-114.7519872,498.42542,124.7902078,501.53829,5.357155384,497.32676,-110.3402122,130832.3229,0,0,0,0,-114.8665788,498.97475,0,0,0,0,60,0,7.538767941,0.077217833,0,-117.9464796,128850.1484,122.1102996,128705.8281,2.079162731,128921.4531,58.35113936,503.7574768,-62.24578836,507.116333,178.4317116,504.2724609,-117.9190086,128824.0938,0,0,0,0,58.17535761,505.0392151,0,0,0,0,59.99900055,0,7.360306225,-3.080874047,0,-117.9433621,128375.1424,122.0801174,128350.0691,2.108484686,128400.2157,58.31564439,500.80585,-62.24040529,503.36939,178.3331137,500.43963,-117.9147142,128375.1424,0,0,0,0,58.13802747,501.53829,0,0,0,0,60,0,7.355246127,-3.079237597,0,-110.3058347,130857.3961,129.7004561,130230.5644,9.70590505,130907.5427,-114.6488548,495.31255,124.8073965,498.0592,5.374344118,494.94633,-110.2943756,130681.8832,0,0,0,0,-114.8207421,496.04499,0,0,0,0,60,0,7.582580967,0.07330169,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-110.6209615,130832.3229,129.4197068,130782.1763,9.39650784,130857.3961,-115.3478633,500.43963,124.4578923,501.7214,4.904518726,498.42542,-110.5980432,130832.3229,0,0,0,0,-115.324945,500.25652,0,0,0,0,60,0,7.482144229,0.0862194,0,-118.1826812,128848.1406,121.8576099,128696.2813,1.815490748,128924.7813,57.82379412,505.1708374,-62.48748826,507.3108521,177.849438,505.4626465,-118.1662068,128821.7422,0,0,0,0,57.73041177,505.9776306,0,0,0,0,60,0,7.297541109,-3.073522112,0,-118.1954636,128375.1424,121.8337456,128375.1424,1.850653678,128400.2157,57.77706406,501.90451,-62.50396587,503.36939,177.7773447,501.90451,-118.1668157,128375.1424,0,0,0,0,57.67966124,502.27073,0,0,0,0,60,0,7.305213617,-3.072922769,0,-110.5579361,130857.3961,129.4483547,130230.5644,9.45380362,130932.6159,-115.1702464,496.59432,124.4865401,498.24231,4.835763791,495.67877,-110.546477,130681.8832,0,0,0,0,-115.2791084,496.77743,0,0,0,0,60,0,7.531321641,0.080059701,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-110.6725277,130832.3229,129.362411,130807.2496,9.344941639,130857.3961,-115.4853732,500.62274,124.4005965,501.90451,4.749820122,498.79164,-110.6496094,130832.3229,0,0,0,0,-115.4395366,500.43963,0,0,0,0,60,0,7.471405684,0.088301919,0,-118.2486062,128843.3906,121.8026815,128704.8047,1.771545418,128924.5859,57.71393052,505.1193237,-62.56439619,507.4596558,177.756042,505.8059692,-118.2266267,128823.7031,0,0,0,0,57.63702259,506.1321411,0,0,0,0,59.99900055,0,7.300438736,-3.07276645,0,-118.2470298,128400.2157,121.7821794,128375.1424,1.799087477,128425.2889,57.67393166,502.45384,-62.55553207,503.5525,177.6627531,502.08762,-118.2183819,128400.2157,0,0,0,0,57.59944714,502.63695,0,0,0,0,60,0,7.288574244,-3.071215621,0,-110.6209615,130882.4694,129.3967885,130255.6377,9.402237418,130932.6159,-115.3077563,496.59432,124.4407035,498.42542,4.72690181,495.67877,-110.6037728,130681.8832,0,0,0,0,-115.3822408,496.96054,0,0,0,0,60,0,7.530697961,0.082801394,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-110.6897164,130832.3229,129.3452223,130807.2496,9.327752905,130882.4694,-115.542669,500.80585,124.3891373,501.53829,4.692524342,498.79164,-110.6667981,130832.3229,0,0,0,0,-115.4853732,500.43963,0,0,0,0,60,0,7.458753985,0.089208714,0,-118.2595892,128852.25,121.780702,128702.5938,1.744079626,128938.8359,57.71393052,504.776001,-62.56439619,507.1792603,177.7066051,506.3552856,-118.2431011,128829.3828,0,0,0,0,57.62054818,506.1092529,0,0,0,0,59.99900055,0,7.30319488,-3.074655236,0,-118.2642185,128400.2157,121.7649906,128350.0691,1.770439587,128425.2889,57.64528377,502.27073,-62.6013687,503.36939,177.6169165,502.08762,-118.2355706,128400.2157,0,0,0,0,57.55361052,502.63695,0,0,0,0,60,0,7.291084033,-3.071611818,0,-110.6324207,130882.4694,129.3795997,130255.6377,9.390778262,130932.6159,-115.3306746,496.77743,124.4407035,498.42542,4.732631388,495.86188,-110.6209615,130681.8832,0,0,0,0,-115.3822408,496.96054,0,0,0,0,60,0.01,7.527542593,0.083147266,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
