R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
-26.24719659,130681.8832,-146.2245589,130656.81,93.78173191,130757.1031,-24.28768094,390.75674,-148.6882774,414.92726,96.62360257,387.64387,-26.22427828,130706.9565,0,0,0,0,-25.5195402,397.53181,32.73307884,14.09947,168.6272087,14.6488,59.997,0.01,10.59960098,-0.045333631,0,-32.56073096,129241.625,-152.503972,129101.6172,87.45391972,129323.7031,147.395332,397.1557617,23.01361207,419.3687439,-91.97479461,393.4707642,-32.53875824,129219.8281,0,0,0,0,146.0769689,403.0322876,-155.5471901,13.98468018,-21.92047103,13.60702515,59.99700165,0.01,10.20851901,3.128203398,0,-32.55546192,128776.3147,-152.5213651,128751.2415,87.49065532,128801.388,147.2616125,395.15138,23.01571463,416.02592,-92.18317966,391.48918,-32.52681403,128776.3147,0,0,0,0,145.9724575,400.64468,-155.7184696,13.36703,-22.60318502,12.8177,59.997,0.01,10.1688986,3.130525095,0,-26.18417124,130732.0298,-146.1729927,130130.2713,93.84475726,130807.2496,-24.21319642,390.0243,-148.5393084,411.08195,96.37150114,386.17899,-26.17271208,130556.5169,0,0,0,0,-25.5195402,395.5176,32.62994643,13.55014,166.4385099,13.00081,59.997,0.01,10.48242045,-0.048469093,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-28.44162495,130255.6377,-148.4132577,130230.5644,91.58157397,130330.8575,-29.37554616,458.69055,-152.4984468,477.73399,91.46698241,455.39457,-28.42443622,130280.7109,0,0,0,0,-30.17195749,463.81763,24.40227249,11.71904,164.9660084,12.45148,59.993,0.06,8.717891367,0.010525098,0,-35.71930072,128412.7891,-155.6735213,128260.9766,84.28985508,128490.6016,143.5501131,464.4355774,20.33294723,482.4485779,-95.88592485,461.4028931,-35.70281947,128389.375,0,0,0,0,142.6327504,469.2420959,-161.5731792,11.73591614,-25.9359751,11.67869568,59.99300003,0.039999999,8.440241144,-3.139264847,0,-35.71818895,127948.8968,-155.6898217,127923.8235,84.32219871,127973.9701,143.4285249,462.53586,20.36864962,478.83265,-95.98188984,458.32433,-35.68954106,127948.8968,0,0,0,0,142.5805473,466.38117,-163.247135,11.53593,-24.44810912,10.80349,59.995,0.04,8.405555113,-3.134474567,0,-28.37859959,130305.7842,-148.367421,129678.9524,91.6274106,130355.9307,-29.15782219,456.67634,-152.3208298,473.88868,91.27790634,453.01414,-28.36714044,130105.198,0,0,0,0,-30.09747298,461.07098,27.04933751,11.53593,161.6543123,10.80349,59.993,0.07,8.676202718,0.00428444,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-28.96874612,130431.1505,-148.951838,130431.1505,91.0544528,130506.3704,-29.97142226,458.87366,-153.0484862,477.36777,90.72786686,455.9439,-28.95155739,130456.2238,0,0,0,0,-30.79648149,463.81763,25.07836269,11.35282,163.3101603,11.71904,59.995,0.01,8.693745365,0.010333047,0,-36.23565619,128605.5391,-156.1734092,128459.3047,83.78998085,128696.1328,142.8030407,464.756012,19.81109688,481.6417847,-96.73187793,462.9077759,-36.208192,128587.9531,0,0,0,0,141.9351285,469.6083069,-161.2765577,10.6086731,-28.44085819,10.85472107,59.99300003,0,8.400232615,-3.136359295,0,-36.22812139,128149.483,-156.188295,128124.4097,83.81799585,128174.5562,142.6607614,462.53586,19.84725802,478.10021,-96.92154062,460.15543,-36.20520307,128149.483,0,0,0,0,141.8357022,466.9305,-161.2417827,10.07105,-27.76553475,10.07105,59.993,0,8.368126311,-3.131908004,0,-28.91717992,130506.3704,-148.9060014,129854.4653,91.11174858,130556.5169,-29.89693775,457.59189,-152.8708693,473.15624,90.57316825,454.1128,-28.89999119,130305.7842,0,0,0,0,-30.75637444,461.4372,24.6085373,10.80349,160.4682897,10.25416,59.995,0,8.635117555,0.007921812,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-29.16355177,130456.2238,-149.1466437,130406.0773,90.848188,130506.3704,-30.26363074,459.42299,-153.214644,477.18466,90.41274007,456.85945,-29.15209262,130456.2238,0,0,0,0,-31.04285334,464.36696,24.6085373,10.80349,162.5882335,11.35282,59.997,0.01,8.659775352,0.011945686,0,-36.42791918,128604.0156,-156.3766483,128460.3359,83.58124344,128690.5469,142.4954226,465.5513916,19.60235605,482.0823669,-96.9296324,462.8448486,-36.40594646,128586.2422,0,0,0,0,141.6934218,469.997406,-162.9080303,10.6086731,-26.18316648,10.75172424,59.99499893,0,8.383703553,-3.131302635,0,-36.42865661,128149.483,-156.3945598,128124.4097,83.61173104,128174.5562,142.3628234,462.90208,19.54931997,478.64954,-97.15645332,459.97232,-36.40000872,128149.483,0,0,0,0,141.5606824,466.9305,-162.1527856,10.25416,-26.47065014,10.07105,59.997,0,8.370756002,-3.128627696,0,-29.11771515,130506.3704,-149.1065366,129854.4653,90.91121335,130556.5169,-30.18341665,457.775,-153.0771341,472.97313,90.26377104,454.47902,-29.10625599,130305.7842,0,0,0,0,-31.01993503,461.62031,24.5569711,10.43727,160.0901375,9.88794,59.995,0,8.616021371,0.009579771,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-29.46148983,130406.0773,-149.4388521,130381.004,90.5617091,130456.2238,-30.82512938,461.07098,-153.6386328,478.28332,89.91999637,458.32433,-29.44430109,130406.0773,0,0,0,0,-31.5470562,465.64873,23.03290336,10.43727,162.9950336,11.16971,59.997,0.01,8.612681477,0.018275604,0,-36.72455088,128566.1172,-156.6677919,128425.7109,83.2900998,128643.5391,142.0230194,467.124939,19.20684882,482.1166992,-97.56683441,464.979187,-36.70257817,128547.3594,0,0,0,0,141.1990391,471.2505493,-163.0508496,9.990692139,-29.98443825,9.927749634,59.99700165,0,8.302961646,-3.13098269,0,-36.72659467,128124.4097,-156.6924978,128099.3364,83.31952257,128149.483,141.9388346,464.36696,19.19408614,478.64954,-97.69503365,461.98653,-36.69794678,128124.4097,0,0,0,0,141.1252345,468.21227,-163.0580589,9.70483,-29.95996311,9.33861,59.997,0,8.301568603,-3.129005129,0,-29.40419405,130456.2238,-149.3930155,129829.3921,90.61900488,130506.3704,-30.70480824,459.42299,-153.4782046,474.07179,89.77675692,455.76079,-29.39273489,130255.6377,0,0,0,0,-31.48976042,462.90208,23.43397382,10.25416,160.966763,9.70483,59.997,0,8.565400144,0.015410751,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-30.06882509,130706.9565,-150.0576465,130681.8832,89.94864426,130757.1031,-32.43514078,466.19806,-154.2173201,476.81844,88.1438272,464.00074,-30.05736593,130706.9565,0,0,0,0,-32.84767039,468.94471,18.9706326,6.77507,163.4362111,7.3244,60,0,8.326769805,0.039094792,0,-37.30682451,128888.2969,-157.2500656,128733.2031,82.70782617,128964.7891,140.3476013,471.9257202,18.44879174,482.0194092,-99.14887014,470.5524292,-37.28485179,128863.4688,0,0,0,0,139.869693,474.7695923,-169.7360339,6.786346436,-29.52850263,7.295608521,60,0.01,8.10607817,-3.10723416,0,-37.29955246,128425.2889,-157.2654556,128400.2157,82.74656477,128450.3622,140.2142316,469.67715,18.47215932,478.28332,-99.29931547,466.56428,-37.27663415,128425.2889,0,0,0,0,139.7845133,471.50825,-170.9075807,6.77507,-25.78310078,6.40885,60,0,8.075113393,-3.101137924,0,-30.01725889,130757.1031,-150.0175395,130130.2713,90.00021046,130807.2496,-32.26898302,463.45141,-154.137106,472.97313,88.01777649,462.35275,-30.00579973,130556.5169,0,0,0,0,-32.80756335,466.19806,21.80677368,6.40885,155.3002104,6.59196,60,0,8.337040568,0.031372276,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-30.13185045,130857.3961,-150.1206719,130832.3229,89.8856189,130932.6159,-32.7674563,466.9305,-154.3949371,477.00155,87.64535392,466.38117,-30.12039129,130857.3961,0,0,0,0,-33.17998592,470.04337,21.96147229,5.67641,158.9098445,6.59196,60,0,8.28487498,0.041181527,0,-37.35626484,129043.0938,-157.294011,128888.3438,82.66388073,129121.0078,140.14984,472.5265503,18.39385994,481.4758301,-99.70917105,472.4006653,-37.32879723,129019,0,0,0,0,139.6005289,475.4219055,-163.133249,5.744934082,-37.03216553,6.031036377,60,0,8.034304836,-3.107946854,0,-37.35111866,128600.8018,-157.3112922,128550.6553,82.70072815,128600.8018,140.0136964,469.86026,18.38048607,477.9171,-99.8378958,468.7616,-37.3167412,128575.7286,0,0,0,0,139.5152231,472.24069,-163.6424759,5.4933,-34.40038602,5.4933,60,0,8.028769414,-3.102991084,0,-30.08601382,130907.5427,-150.0805649,130280.7109,89.94291468,130957.6892,-32.59556896,464.55007,-154.2688863,472.79002,87.58805814,463.2683,-30.07455467,130706.9565,0,0,0,0,-33.09977182,466.74739,23.06155125,5.67641,154.0339736,5.4933,60,0,8.27748064,0.036753198,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-30.17195749,130907.5427,-150.1378606,130882.4694,89.86270059,130957.6892,-32.98518027,468.21227,-154.3949371,476.81844,87.57659899,466.38117,-30.14903918,130907.5427,0,0,0,0,-33.27738874,470.40959,16.75328593,5.4933,164.278459,6.04263,60,0,8.241874286,0.048256822,0,-37.37274267,129093.3906,-157.3159769,128942.2109,82.64190801,129165.6172,139.9191299,473.1559753,18.36639405,481.4414978,-99.85748861,473.0472412,-37.35076995,129069.5391,0,0,0,0,139.4686926,475.8510742,-164.9185238,5.1612854,-34.89532719,5.624771118,60,0,8.011544776,-3.102173081,0,-37.3683074,128625.8751,-157.3342105,128600.8018,82.67780984,128650.9484,139.8131612,470.22648,18.37475649,478.10021,-99.95248736,468.94471,-37.33965951,128625.8751,0,0,0,0,139.4063611,472.4238,-164.9774675,5.12708,-30.12039129,5.12708,60,0,8.015421562,-3.09685329,0,-30.10893213,130957.6892,-150.1034832,130305.7842,89.91999637,131007.8358,-32.83048166,465.83184,-154.3433709,472.79002,87.54222152,463.08519,-30.09747298,130757.1031,0,0,0,0,-33.21436338,467.11361,15.66466612,5.67641,160.1130558,5.31019,60,0,8.246940661,0.044401502,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-25.86331487,131810.1804,-145.8406772,131785.1071,94.17134321,131885.4002,-26.52794591,336.9224,-147.2444238,340.76771,93.95361925,335.82374,-25.84039656,131810.1804,0,0,0,0,-26.60816001,337.83795,0,0,0,0,60.01,0,11.37413488,0.014430495,0,-30.96222081,130827.4063,-150.8999704,130677.7031,89.05792817,130903.0703,143.1491127,341.5546265,22.50274636,344.2897949,-96.68243419,342.1211243,-30.9347532,130803.6094,0,0,0,0,142.9898054,342.6589966,0,0,0,0,60.01200104,0.01,11.05555968,-3.042809476,0,-30.95118009,130355.9307,-150.9285424,130330.8575,89.09493714,130381.004,143.1191276,339.30283,22.53443008,341.31704,-96.70381666,338.38728,-30.9225322,130355.9307,0,0,0,0,142.9816178,339.66905,0,0,0,0,60.012,0.01,11.05755429,-3.038565145,0,-25.80028951,131860.3269,-145.7833814,131208.4219,94.21145025,131910.4735,-26.27011491,334.72508,-146.9808632,337.28862,93.87913473,333.62642,-25.78883036,131659.7408,0,0,0,0,-26.45919098,335.27441,0,0,0,0,60.012,0,11.3611244,0.007668164,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-25.10701058,132035.8398,-145.0901025,132010.7666,94.92191792,132111.0596,-25.6742388,336.00685,-146.2761251,340.40149,94.76721931,335.45752,-25.08409227,132035.8398,0,0,0,0,-25.72007542,337.28862,0,0,0,0,60.01,0,11.42017292,0.013566373,0,-30.18768419,131051.8438,-150.1254269,130905.375,89.82696649,131132.6406,144.02253,340.8908691,23.2717898,343.9922485,-95.86395213,340.7707214,-30.16021658,131028.4844,0,0,0,0,143.8082943,341.8865356,0,0,0,0,60.00999832,0.01,11.10319833,-3.043504675,0,-30.18341665,130581.5902,-150.1435902,130556.5169,89.86270059,130606.6634,143.9613756,338.38728,23.26208648,341.13393,-95.87875744,337.65484,-30.15476876,130581.5902,0,0,0,0,143.7780291,339.11972,0,0,0,0,60.01,0,11.13569539,-3.040499535,0,-25.04398523,132085.9864,-145.0270771,131434.0813,94.96775454,132136.1329,-25.31327539,333.80953,-146.1615335,336.73929,94.65835733,333.07709,-25.02679649,131885.4002,0,0,0,0,-25.60548386,334.54197,0,0,0,0,60.01,0,11.40767027,0.001549323,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
