R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
-27.92023336,131935.5467,-147.9147844,131910.4735,92.09723599,132010.7666,-27.73115728,387.27765,-150.2925592,397.71492,92.355067,387.46076,-27.91450378,131960.62,0,0,0,0,-28.56767567,390.75674,30.02298846,6.77507,152.3552073,6.95818,60,0,10.16316257,-0.02004723,0,-33.91204974,130620.1172,-153.8607891,130470.9453,86.10809241,130708.2109,143.1985496,393.1789551,21.01959298,403.0151367,-96.36932466,391.8514404,-33.89007702,130599.5938,0,0,0,0,142.605293,395.9369507,-163.5946693,6.500244141,-27.61138977,6.711959839,59.99900055,0,9.904929054,-3.099080136,0,-33.90191274,130155.3446,-153.8850046,130130.2713,86.13274534,130180.4178,143.1133981,391.48918,20.93587783,399.91224,-96.49182228,388.74253,-33.884724,130155.3446,0,0,0,0,142.5117924,393.32028,-165.7509606,6.77507,-26.91182764,6.22574,60,0,9.872957686,-3.096206948,0,-27.857208,131985.6933,-147.8632182,131333.7883,92.14880219,132035.8398,-27.84001927,385.62966,-150.0232691,394.96827,92.44674024,383.98167,-27.85147842,131785.1071,0,0,0,0,-28.481732,388.01009,27.4160305,6.40885,160.4052643,6.22574,60,0,10.1725278,-0.008400375,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-27.94315167,131860.3269,-147.9319731,131810.1804,92.06285852,131910.4735,-27.98898829,389.29186,-150.3441254,397.89803,92.05139937,389.29186,-27.93742209,131860.3269,0,0,0,0,-28.76821089,392.03851,28.04055449,6.04263,149.2956127,6.22574,60,0,10.03696702,-0.015736601,0,-33.94500882,130522.5625,-153.8937379,130378.6875,86.08062822,130608.9531,143.0172764,394.3977356,20.93170211,403.581604,-96.74286088,393.7110901,-33.9230361,130505.5703,0,0,0,0,142.3910573,397.1729126,-160.9524516,5.962371826,-31.31378431,6.105422974,59.99900055,0,9.815964628,-3.098484387,0,-33.94201978,130055.0515,-153.9079229,130029.9782,86.10982703,130080.1248,142.9529699,391.8554,20.87858205,400.82779,-96.92154062,391.12296,-33.91910147,130055.0515,0,0,0,0,142.2883388,394.60205,-158.7379571,5.85952,-32.44659994,5.67641,60,0,9.821437184,-3.097648735,0,-27.89158547,131885.4002,-147.8804069,131258.5685,92.12588388,131935.5467,-28.1952531,387.46076,-150.1665085,395.5176,92.09723599,385.99588,-27.88012631,131684.814,0,0,0,0,-28.75675174,389.47497,25.44505568,5.67641,159.7520924,5.67641,59.999,0,10.06954656,-0.00249632,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-27.97179956,131760.0339,-147.9720802,131709.8873,92.02848105,131860.3269,-28.11503901,390.0243,-150.4357987,398.44736,91.82221625,390.20741,-27.96606998,131785.1071,0,0,0,0,-28.9229095,392.77095,29.63337716,5.85952,147.2788012,5.85952,60,0,9.98676597,-0.01464347,0,-33.97796789,130447.9844,-153.9321919,130308.9531,86.03668279,130537.5,142.8469861,395.3876343,20.86029077,404.085144,-96.9296324,394.9356079,-33.96148665,130431.1328,0,0,0,0,142.2482381,398.0827332,-161.3150117,5.60760498,-32.23114018,5.836486816,59.99900055,0,9.764330866,-3.096166913,0,-33.98212683,129979.8317,-153.9423004,129954.7584,86.06399041,130004.905,142.6722206,393.13717,20.79836796,400.82779,-97.05332092,391.67229,-33.95347894,129979.8317,0,0,0,0,142.1336402,395.15138,-163.980521,5.4933,-29.89120817,5.31019,60,0,9.758702221,-3.090566176,0,-27.92596293,131810.1804,-147.9033252,131183.3486,92.09723599,131885.4002,-28.3499517,388.01009,-150.2180747,395.88382,91.97691485,386.3621,-27.91450378,131634.6675,0,0,0,0,-28.8713433,390.0243,24.70021055,5.4933,160.9381151,5.4933,59.999,0,10.03931475,0.001221072,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-28.12076859,131634.6675,-148.10959,131584.521,91.89097118,131709.8873,-29.02031232,393.32028,-150.7853029,399.1798,90.9513204,394.05272,-28.10357985,131634.6675,0,0,0,0,-29.62191801,395.5176,25.73726416,4.21153,142.8441079,4.57775,60,0,9.794198291,0.000729952,0,-34.13177692,130291.7109,-154.0969907,130150.4844,85.87738228,130378.2969,141.9351285,398.5690918,20.55267442,404.7431946,-97.64923381,397.722229,-34.12079056,130275.1094,0,0,0,0,141.6055309,400.302887,-169.4613646,4.177093506,-27.33123931,4.577636719,59.99900055,0,9.593730228,-3.077394358,0,-34.14255501,129829.3921,-154.1141877,129804.3188,85.9092918,129854.4653,141.9388346,396.25004,20.53480738,401.92645,-97.81535478,394.60205,-34.11390712,129829.3921,0,0,0,0,141.5492233,397.53181,-165.7509606,4.39464,-27.99471787,4.02842,60,0,9.579458237,-3.077312907,0,-28.05774323,131659.7408,-148.0522943,131032.909,91.95399654,131734.9606,-29.11198557,390.75674,-150.567579,396.98248,90.93986124,390.57363,-28.05201365,131484.2279,0,0,0,0,-29.58181096,392.77095,30.21206454,4.02842,154.137106,4.02842,60,0,9.843959077,0.010521673,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-28.15514605,131609.5942,-148.1496971,131559.4477,91.85086414,131684.814,-29.11771515,393.86961,-150.8425987,399.1798,90.81954011,394.60205,-28.1436869,131609.5942,0,0,0,0,-29.71359126,395.88382,25.55964724,4.02842,140.5923838,4.39464,60,0,9.758801392,0.001403183,0,-34.18121383,130283.0938,-154.1244617,130124.9141,85.83343685,130359.4922,141.9241319,399.2271423,20.53619488,404.8519287,-97.85247975,398.7464905,-34.15924111,130256.5,0,0,0,0,141.5341281,400.9094238,-166.0501086,3.942489624,-33.19793639,4.114151001,59.99900055,0,9.539842972,-3.080496809,0,-34.18266206,129804.3188,-154.1542948,129779.2455,85.88064391,129829.3921,141.8815388,396.25004,20.49470033,401.92645,-98.01589001,395.5176,-34.14828459,129804.3188,0,0,0,0,141.4460909,397.89803,-161.4881546,4.02842,-33.51803102,3.84531,60,0,9.557802489,-3.079415821,0,-28.09785027,131634.6675,-148.0924013,131007.8358,91.91388949,131709.8873,-29.18074051,390.93985,-150.5962269,396.98248,90.85391757,390.93985,-28.0921207,131459.1546,0,0,0,0,-29.64483632,392.95406,30.41259977,3.84531,152.2979115,3.84531,60,0,9.827908322,0.010759973,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-28.21244183,131584.521,-148.1955337,131559.4477,91.81075709,131659.7408,-29.30106164,394.05272,-150.9056241,399.36291,90.67630066,394.78516,-28.1952531,131609.5942,0,0,0,0,-29.84537155,396.06693,25.65132049,3.84531,142.9930769,4.21153,60,0,9.746302129,0.005293612,0,-34.23065416,130253.5625,-154.1738986,130106.2578,85.78399994,130335.1016,141.7703297,399.5189819,20.43182447,405.1723633,-98.08319671,399.34729,-34.20868144,130231.9219,0,0,0,0,141.3748208,401.3156738,-163.0233786,3.713607788,-34.57122788,3.91960144,60,0.01,9.515543503,-3.078973227,0,-34.2227691,129779.2455,-154.2001314,129754.1723,85.82907771,129804.3188,141.6523557,397.16559,20.40302708,402.10956,-98.15912946,396.61626,-34.20558037,129779.2455,0,0,0,0,141.2971219,398.44736,-166.1233831,3.47909,-33.16279718,3.6622,59.999,0,9.52090059,-3.075641808,0,-28.1436869,131634.6675,-148.1496971,131007.8358,91.86805287,131684.814,-29.43857151,392.22162,-150.7108184,396.98248,90.79662179,391.12296,-28.13795732,131434.0813,0,0,0,0,-29.78234619,393.32028,20.7639905,3.6622,158.2051064,3.6622,59.999,0,9.783725995,0.017547065,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-28.30984466,131559.4477,-148.3043957,131534.3744,91.70189511,131659.7408,-29.79380535,395.5176,-151.1290776,400.09535,90.19501611,396.06693,-28.30411508,131584.521,0,0,0,0,-30.24071243,397.16559,25.70288669,3.29598,142.9816178,3.47909,60,0,9.668082394,0.015005238,0,-34.33502286,130236.1328,-154.2782639,130094.6016,85.67413634,130313.5547,141.3583464,400.6405029,20.27801544,405.2181396,-98.58307093,400.806427,-34.31305014,130214.1953,0,0,0,0,141.0177658,402.2026062,0,0,-37.67486584,3.095626831,60,0,9.430658805,-3.073022866,0,-34.33736066,129779.2455,-154.2975342,129729.099,85.71448615,129804.3188,141.2742035,398.63047,20.21395101,401.92645,-98.7206281,397.89803,-34.30298319,129779.2455,0,0,0,0,140.9189697,399.54602,0,0,0,0,60,0,9.409463676,-3.071351246,0,-28.25254888,131609.5942,-148.2528295,130982.7625,91.75919089,131659.7408,-29.96569269,393.86961,-150.8998945,397.53181,90.33252598,392.58784,-28.24108972,131434.0813,0,0,0,0,-30.17768707,394.60205,0,0,0,0,60,0,9.694550606,0.028041595,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-28.43016579,131559.4477,-148.4304464,131534.3744,91.57011482,131634.6675,-30.246442,396.98248,-151.300965,400.27846,89.76529776,397.71492,-28.42443622,131584.521,0,0,0,0,-30.59594626,398.26425,0,0,0,0,60,0,9.585233098,0.022063133,0,-34.46136429,130224.1328,-154.4046088,130083.5391,85.54779151,130311.6484,140.8859295,402.2254944,20.10223369,405.6587219,-98.99506111,402.6260376,-34.43939157,130206.1641,0,0,0,0,140.6607109,403.5015259,0,0,0,0,59.99900055,0,9.353421543,-3.065332996,0,-34.46341138,129754.1723,-154.4293145,129729.099,85.58843544,129779.2455,140.8559444,399.72913,20.05352283,402.29267,-99.14461687,398.99669,-34.42903391,129754.1723,0,0,0,0,140.5866542,400.27846,0,0,0,0,60,0,9.342701205,-3.064161372,0,-28.38432917,131609.5942,-148.3731506,130982.7625,91.6274106,131659.7408,-30.34384483,394.60205,-151.0603227,397.89803,89.77102734,394.05272,-28.37287001,131409.0081,0,0,0,0,-30.54438006,395.5176,0,0,0,0,59.999,0,9.622361425,0.032170898,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-29.42711236,131409.0081,-149.3930155,131383.9348,90.59035699,131484.2279,-31.9366675,423.53343,-152.8536806,426.28008,88.06361311,424.63209,-29.40992362,131434.0813,0,0,0,0,-32.24033513,424.8152,0,0,0,0,59.999,0.03,8.948792293,0.034074715,0,-35.85113703,129915.125,-155.7943747,129779.1797,84.16351707,130004.8438,139.7982765,428.8444519,19.12994431,431.8885803,-100.1815811,429.3479919,-35.82366942,129900.0391,0,0,0,0,139.5785493,430.0289307,0,0,0,0,59.99900055,0,8.718656165,-3.070523297,0,-35.84996924,129453.293,-155.8101428,129428.2197,84.19614799,129478.3663,139.6813809,427.01252,19.04511711,429.02673,-100.2504254,425.91386,-35.82132135,129453.293,0,0,0,0,139.4923048,427.37874,0,0,0,0,59.997,0,8.707846695,-3.065926195,0,-29.364087,131459.1546,-149.358638,130832.3229,90.65911192,131509.3012,-32.03407033,420.96989,-152.6359566,423.89965,88.09799058,420.60367,-29.35262784,131258.5685,0,0,0,0,-32.19449851,421.88544,0,0,0,0,59.997,0.01,8.992682122,0.044722974,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
-29.43284194,131409.0081,-149.4044747,131383.9348,90.58462741,131484.2279,-31.9366675,423.53343,-152.8651397,426.28008,88.01777649,424.63209,-29.42138278,131434.0813,0,0,0,0,-32.25752387,424.8152,0,0,0,0,59.997,0.03,8.943271917,0.033686175,0,-35.86212339,129909.5391,-155.7998661,129782.7578,84.15802559,130000.9219,139.7598362,428.9131165,19.12994431,431.7855835,-100.2200351,429.6226501,-35.83465578,129899.7969,0,0,0,0,139.5565835,430.103302,0,0,0,0,59.99700165,0,8.711577369,-3.070250338,0,-35.85569882,129453.293,-155.8158724,129428.2197,84.19041842,129478.3663,139.6355443,426.82941,19.06230584,429.02673,-100.2905325,425.91386,-35.82705093,129453.293,0,0,0,0,139.4693865,427.19563,0,0,0,0,59.999,0,8.709836032,-3.064554436,0,-29.36981658,131459.1546,-149.3643676,130832.3229,90.64765277,131509.3012,-32.02261117,420.78678,-152.6187679,423.89965,88.06361311,420.60367,-29.35835742,131258.5685,0,0,0,0,-32.19449851,421.70233,0,0,0,0,59.999,0.01,8.992967825,0.044213217,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural
